web-scraper-order,month,days,news
1698761752-2673,April,25,"PM Modi hits road in Kochi, tries to strike a chord with youth"
1698761752-2674,April,25,Two jailed for praising slain don Atiq Ahmed on social media in Bareilly
1698761752-2675,April,25,Odisha cabinet clears ordinance to add 22 communities in SEBC list
1698761752-2676,April,25,"SP mayor candidate says 'unsafe in party', joins BJP in Shahjahanpur"
1698761752-2677,April,25,"Wineshop owner to send returned tetra packs to recycling centre, says Uttarakhand HC"
1698761752-2678,April,25,Judge has no business giving interview on case: Supreme Court
1698761752-2679,April,25,"Man, brother killed in Tehri road accident"
1698761752-2680,April,25,"Odisha govt nod to Rs 3,500-crore for 866 bridges"
1698761752-2681,April,25,Odisha's Rs 434 crore boost for hockey till 2033
1698761752-2682,April,25,"JSW eyes auto biz foray, in talks with China’s MG, BYD"
1698761752-2683,April,25,Daily risk allowance for SDRF personnel to be increased: Uttarakhand CM Pushkar Singh Dhami
1698761752-2684,April,25,EU green barriers irk developing nations
1698761752-2685,April,25,Metro rail: First cross arm placed at Patliputra bus terminal station in Bihar
1698761752-2686,April,25,"'Critical pilgrims to be airlifted, 200 doctors working day & night'"
1698761752-2687,April,25,"Bihar: 'Alarm chain pulling may invite penalty, jail for govt employees'"
1698761752-2688,April,25,Cops among 9 injured in attacks in Patna
1698761752-2689,April,25,Course in corporate law for professionals at IIM in Bihar
1698761752-2690,April,25,CUSB students to present papers at international conference
1698761752-2691,April,25,Humphries was dismissed as CEO: Cognizant
1698761752-2692,April,25,BAU alumni to mentor former and new students
1698761752-2693,April,25,DGCA begins probe into chopper death at Kedarnath
1698761752-2694,April,25,"NDMA team in Joshimath, to submit report to MHA soon"
1698761752-2695,April,25,India will push for temporary movement of professionals
1698761752-2696,April,25,HC to CCI: Take up plea by startups against Google
1698761752-2697,April,25,"Pankhuri Awasthy shares due to PCOD she wasn't sure about the pregnancy; says ""I shot for Maddam Sir and had no clue, I was pregnant"""
1698761752-2698,April,25,GSK Pharma rolls out shingles vax ‘Shingrix’
1698761752-2699,April,25,Bank of Maharashtra March qtr net rises 136% to Rs 840cr
1698761752-2700,April,25,Poonawalla Fincorp sees rating upgrade
1698761752-2701,April,25,Tata Steel tests hydrogen in furnace to cut carbon output
1698761752-2702,April,25,"At 'dharm sabha' in Uttarakhand, call for targeted violence"
1698761752-2703,April,25,"Bank stocks lift sensex above 60,000 after a week"
1698761752-2704,April,25,Capacity of Sonia Vihar water treatment plant to be increased: Delhi Jal Board vice-chairman Somnath Bharti
1698761752-2705,April,25,VC General Catalyst to boost India investments
1698761752-2706,April,25,Two arrested for extortion demand in Delhi
1698761752-2707,April,25,Dog beaten to death with sticks in Delhi's Karol Bagh
1698761752-2708,April,25,India among world’s top 10 Covid patent filers
1698761752-2709,April,25,"Contractor ruptures pipe, hits water supply all day in Bandra"
1698761752-2710,April,25,'Army ready to deal with any trouble along northern border with China'
1698761752-2711,April,25,'Army ready to deal with any trouble along northern border with China'
1698761752-2712,April,25,"Post-SC approval, 177 trees axed to pave way for Metro 3 line in Aarey"
1698761752-2713,April,25,Pune graduate held for fake post on Appasaheb Dharmadhikari's 'award wapsi' letter
1698761752-2714,April,25,Cash smugglers eyeing Bengaluru-Bangkok route
1698761752-2715,April,25,Doctors at AIIMS-Delhi remove shoe whistle swallowed by 4-year-old
1698761752-2716,April,25,"Bloodstains, knife found inside Atiq Ahmad's office: Cops"
1698761752-2717,April,25,Power cuts in Andheri due to cable fault
1698761752-2718,April,25,Conman who fled with crores after fake land deals nabbed by Delhi Police
1698761752-2719,April,25,Process to repatriate human remains of Nagas from UK museum under way
1698761752-2720,April,25,"Mumbai cop, traffic warden assaulted by drunk driver"
1698761752-2721,April,25,German teacher visits Bengaluru's Waldorf schools
1698761752-2722,April,25,2 juveniles caught for stabbing man to death in Delhi's Raj Park
1698761752-2723,April,25,NIA attaches assets of Hizbul chief’s 2 sons under UAPA
1698761752-2724,April,25,"Two KLO militants killed, four arrested in Assam's Kokrajhar district: Police"
1698761752-2725,April,25,Actor Chetan Kumar gets interim protection
1698761752-2726,April,25,Paediatrician found hanging in hospital room in Bengaluru
1698761752-2727,April,25,Tankers step in as parts of Kolhapur city receive inadequate water supply
1698761752-2728,April,25,Three ABT members held in Assam's Dhubri
1698761752-2729,April,25,"Shankaracharya Jayanti 2023: Date, Time, Story and Significance"
1698761752-2730,April,25,Russia sends another set of key components for Kudankulam N-plant unit-5
1698761752-2731,April,25,"3 men, 1 woman face murder charge as assault victim dies in Nashik"
1698761752-2732,April,25,No kidding! This mountain goat is a havildar in the army
1698761752-2733,April,25,12 die in munitions blasts at Pakistan police station
1698761752-2734,April,25,"Maharashtra government unable to quench thirst despite many rivers originating here, says Telangana CM K Chandrashekar Rao"
1698761752-2735,April,25,Security tight in Thiruvananthapuram for PM Narendra Modi's visit
1698761752-2736,April,25,"SC accepts Lalit Modi’s apology for judiciary remarks, closes case"
1698761752-2737,April,25,"I am still offered TV shows, but either the budget doesn’t click or the content’s not creative enough for me: Ronit Bose Roy"
1698761752-2738,April,25,"I am still offered TV shows, but either the budget doesn’t click or the content’s not creative enough for me: Ronit Bose Roy"
1698761752-2739,April,25,Indians now see China as their greatest military threat: US Congressman Ro Khanna
1698761752-2740,April,25,"Now, action against department head if government staff violate helmet rule"
1698761752-2741,April,25,EPFO note on higher pension application fails to clear the air
1698761752-2742,April,25,"Soon, digital link for govt health centres to boost tele-medicine in Gurgaon"
1698761752-2743,April,25,Rs 9 lakh a day: Price that commuters pay for violating traffic norms in Gurgaon
1698761752-2744,April,25,Close shave for MP Kartikeya Sharma as truck rams SUV on Kundli Manesar Palwal
1698761752-2745,April,25,"Transferred shop in son’s name, ex-official under Municipal Corporation of Gurgaon scanner"
1698761752-2746,April,25,"Transferred shop in son’s name, ex-official under Municipal Corporation of Gurgaon scanner"
1698761752-2747,April,25,Gurgaon: Workshop to help BWGs improve garbage management
1698761752-2748,April,25,"Gurgaon: Soon, aerial survey, design for 700-bed Civil Hospital"
1698761752-2749,April,25,"Aravali ponds drying up, taking toll on wildlife"
1698761752-2750,April,25,"Pregnant woman dies after treatment at Haryana hospital, doctor booked"
1698761752-2751,April,25,"New sleep lab ready at GIMS, to start ops in October"
1698761752-2752,April,25,Builder among six booked for encroachment on park in Gurgaon
1698761752-2753,April,25,BJP’s ‘problem of plenty’: Dissent out in the open
1698761752-2754,April,25,"Ghaziabad: Schools’ owner to a school dropout, 5 key contenders for mayor’s seat"
1698761752-2755,April,25,"Ghaziabad: ‘Here, both councillor & development are missing’"
1698761752-2756,April,25,Last-minute rush at election offices to file nominations
1698761752-2757,April,25,"Ghaziabad: No metro link or water pipe, voters say will opt for Nota"
1698761752-2758,April,25,"Noida seals school with 1,500 students over Rs 15 crore land dues"
1698761752-2759,April,25,A few good men: They feed birds & strays in the summer heat
1698761752-2760,April,25,"In Ghaziabad, 2 armed men enter electronics shop 100m from police post, flee with Rs 30 lakh"
1698761752-2761,April,25,"45-year-old found dead near drain in Noida's Sector 14A, his relative arrested"
1698761752-2762,April,25,"Ghaziabad: Cash lands in e-wallet, woman gets threats to transfer them to accounts"
1698761752-2763,April,25,Youth dies after truck hits his bike on NH-91
1698761752-2764,April,25,Bombay HC stays action against Solapur university VC in exam tender enquiry
1698761752-2765,April,25,"Lavande, Bais half-centuries guide Tata to title"
1698761752-2766,April,25,Vedanta reduces gross debt by $1bn
1698761752-2767,April,25,RCB lucky to have a bowler like Siraj: Lee
1698761752-2768,April,25,Tata Steel tests hydrogen in furnace to cut carbon output
1698761752-2769,April,25,"Bank stocks lift sensex above 60,000 after a week"
1698761752-2770,April,25,Poonawalla Finance sees rating upgrade
1698761752-2771,April,25,Colaba road braces for ‘worst monsoon’
1698761752-2772,April,25,"Single firm corners gravel supply, hitting infrastructure projects: Opposition"
1698761752-2773,April,25,‘Supervision needed for well-fixed roads’
1698761752-2774,April,25,IIT-Bombay suicide: Cops oppose bail to Solanki’s batchmate
1698761752-2775,April,25,South Bombay merchant ‘cheated’ with fake diamond
1698761752-2776,April,25,Man who helped cops in riots gets pre-arrest bail
1698761752-2777,April,25,Oscars 2024: Date for 96th Academy Awards announced!
1698761752-2778,April,25,Bombay high court adjourns exam criteria PIL
1698761752-2779,April,25,Devendra Fadnavis will visit Mauritius
1698761752-2780,April,25,ED freezes ₹91cr of cos part of crypto money laundering
1698761752-2781,April,25,Alia Bhatt buys Bandra flat for Rs 38 crore
1698761752-2782,April,25,Mumbai police unite 100 missing people with their kin
1698761752-2783,April,25,SRH vs DC IPL 2023: Bowlers win it for Delhi Capitals in Hyderabad
1698761752-2784,April,25,"Thane CP, ATS chief promoted; 32 cops shifted"
1698761752-2785,April,25,"Expedite proposals, complaints or face action, Maharashtra to education department"
1698761752-2786,April,25,Time till April 30 to take action against illegal schools: State
1698761752-2787,April,25,Security guards threatening dogs with sticks is act of cruelty: Bombay HC
1698761752-2788,April,25,Grocery shop worker held for faking Rs 10 lakh robbery in Mumbai
1698761752-2789,April,25,"Moves afoot by BJP to change CM, claims Raut"
1698761752-2790,April,25,‘NCP chief not likely to be at MVA rallies’
1698761752-2791,April,25,District disaster management panel will meet every 15 days for heat review
1698761752-2792,April,25,Biden to unveil new efforts to protect South Korea from nukes
1698761752-2793,April,25,Yoga teacher ends life in Mumbai after row with hubby
1698761752-2794,April,25,Merchant navy cadet dies in WEH hit & run in Mumbai
1698761752-2795,April,25,Adobe opens new office in Bengaluru
1698761752-2796,April,25,"Cops raid rowdies, find drugs and weapons"
1698761752-2797,April,25,Golf ball shatters windshield of car
1698761752-2798,April,25,Bank fraud: 5cr assets attached
1698761752-2799,April,25,"2 Bengaluru institutions to lead Rs 6,000-crore quantum mission"
1698761752-2800,April,25,Airline worker dies in accident
1698761752-2801,April,25,Lokayukta raids 7 govt officials
1698761752-2802,April,25,"Bengaluru: Felt I was carrying 5 babies, says woman after surgery"
1698761752-2803,April,25,His mission: To bring library to Avadi in Tamil Nadu
1698761752-2804,April,25,Free titanium flaps for missing skull parts after brain surgery
1698761752-2805,April,25,Tangedco’s coal case: Searches at Chettinad Group’s offices in Chennai
1698761752-2806,April,25,Ambattur-Red Hills road traffic worsens in Chennai
1698761752-2807,April,25,"Raids at Chennai-based realtor’s properties in Karnataka, Telangana"
1698761752-2808,April,25,"Raids at Chennai-based realtor’s properties in Karnataka, Telangana"
1698761752-2809,April,25,Doctor couple attacked during morning walk
1698761752-2810,April,25,Indians moved from war-torn belt to Port Sudan in Tamil Nadu
1698761752-2811,April,25,EPS withdraws candidate from K’taka polls
1698761752-2812,April,25,"Madras high court rider on election of EPS as general secy, expulsion of OPS"
1698761752-2813,April,25,"At 13,629, Tamil Nadu has most lakes in India"
1698761752-2814,April,25,Annamalai to EPS: Alliance partners should be respected
1698761752-2815,April,25,Indian Pharaoh for Delhi event
1698761752-2816,April,25,Lokal raises 120 crore in Series B funding round
1698761752-2817,April,25,DICV clocks up its best performance in CY2022
1698761752-2818,April,25,Pak confirm ACT participation in city
1698761752-2819,April,25,Truck cleaner run over by driver while sleeping in Tamil Nadu
1698761752-2820,April,25,Youth drowns in sea near Kovalam in Tamil Nadu
1698761752-2821,April,25,Maritime innovation hub will be set up at IIT-Madras: Union minister
1698761752-2822,April,25,Coffee table book on tourism in Tamil Nadu
1698761752-2823,April,25,MSSW to offer courses on social justice and equity in Tamil Nadu
1698761752-2824,April,25,TN CM M K Stalin puts on hold factories bill on flexible working hours
1698761752-2825,April,25,BRS got highest donation among state parties: ADR
1698761752-2826,April,25,‘Shah’s quota remark against Constitution’
1698761752-2827,April,25,‘Amit Shah’s claims on grant to Telangana flawed’
1698761752-2828,April,25,‘Modi’s pasmanda Muslim talk a lie’
1698761752-2829,April,25,Police arrest thief involved in 96 offences
1698761752-2830,April,25,"Hyderabad airport emerges India’s 4th busiest in 2022-23, hits 21 million traffic"
1698761752-2831,April,25,T achieves 100% institutional deliveries in ’22
1698761752-2832,April,25,Retired inspector among four held for murder plot
1698761752-2833,April,25,Two nabbed in SR Nagar robbery case
1698761752-2834,April,25,"KTR takes dig at Shah, terms him ‘pol tourist’"
1698761752-2835,April,25,Temporary halt for Yadadri online booking
1698761752-2836,April,25,M&M breaks ground for new₹1K cr EV unit at Zaheerabad
1698761752-2837,April,25,Somesh presence at BRS’ Maha rally raises eyebrows
1698761752-2838,April,25,"Telangana adds 1,000 MBBS seats, has 19 seats for 1 lakh people"
1698761752-2839,April,25,Telangana HC summons CCLA for lapses in Dharani
1698761752-2840,April,25,Swapnalok inferno: JNTU teams find structural stability of a portion weak
1698761752-2841,April,25,Man found dead at ticket counter
1698761752-2842,April,25,"Raj Bhavan move to hit DME, 4 seniors"
1698761752-2843,April,25,"23,000 discom artisans to begin strike today in Telangana"
1698761752-2844,April,25,High court suspends appointment of DME
1698761752-2845,April,25,"Experts’ thumbs down for Musi riverfront project, say not viable"
1698761752-2846,April,25,CP suspends inspector
1698761752-2847,April,25,GHMC to send five teams on trip to metros
1698761752-2848,April,25,Big fish in BRS involved in leak: Telangana Congress president A Revanth Reddy
1698761752-2849,April,25,"TSPSC paper leak: Telangana HC doubts SIT’s tech skills, hints at revamp of team"
1698761752-2850,April,25,Summer special trains announced
1698761752-2851,April,25,"Jilted lover attacks woman, tries to slit throat in public in Hyderabad"
1698761752-2852,April,25,Man hammers wife to death in Hyderabad
1698761752-2853,April,25,"How can CBI register FIR even after SC order, asks Bengal"
1698761752-2854,April,25,Hyderabad: Santosh Nagar tipsy brawl spirals into a group clash
1698761752-2855,April,25,HC sets aside BJP MLA’s petition
1698761752-2856,April,25,BJP moves HC seeking CBI probe against TMC MP
1698761752-2857,April,25,CPM slams TMC ‘double standards’ on NPR-NRC issue
1698761752-2858,April,25,"BJP moves HC, seeking CBI probe against TMC MP"
1698761752-2859,April,25,Suvendu aims ‘washing machine’ barb at Didi-Nitish-Tejashwi talks
1698761752-2860,April,25,"Abhishek starts outreach tour, says campaign aims at ‘fair polls’"
1698761752-2861,April,25,Rising pest attacks in estates worry Tea Board
1698761752-2862,April,25,CBI submits in court statements of witnesses asked to pay for jobs
1698761752-2863,April,25,Bison set for an encore
1698761752-2864,April,25,Salman show to light up East Bengal celebrations
1698761752-2865,April,25,82 families get temporary shelter after Salt Lake fire
1698761752-2866,April,25,KP charge sheet in fake BPO case based on US residents’ statements
1698761752-2867,April,25,"After Covid bar job loss, musician finds audience on Park St pavement"
1698761752-2868,April,25,"KMC takes up sewer desilting, pumping stn upgrade for monsoon"
1698761752-2869,April,25,4 injured in accident
1698761752-2870,April,25,No-contact breathalysers on city roads by May end
1698761752-2871,April,25,"IBM-owned Redhat to cut jobs, CEO sends company-wide email"
1698761752-2872,April,25,E-W evacuation shaft work starts in Bowbazar
1698761752-2873,April,25,Theme-based workshops at city school
1698761752-2874,April,25,KMC withdraws market garbage fee with rider
1698761752-2875,April,25,Over 45 days’ excavation work goes down the drain as rain washes muck back into Lake
1698761752-2876,April,25,Construction waste plant set to start ops
1698761752-2877,April,25,Schools reopen with exams after heat break
1698761752-2878,April,25,Fans vandalise view cutters in Kolkata to see MS Dhoni
1698761752-2879,April,25,Obtain state action plans: NGT to Centre
1698761752-2880,April,25,"‘HC no post office, cannot do roving PIL inquiries’"
1698761752-2881,April,25,"Social media trap to rape minor, 2 held"
1698761752-2882,April,25,"Machans in Karhandla, Gothangaon sold out"
1698761752-2883,April,25,"Uncle punishes kid with hot spatula, held"
1698761752-2884,April,25,Engineer duped of ₹20Lby three fraudsters
1698761752-2885,April,25,Rana wants forest land for expansion of education inst
1698761752-2886,April,25,Firm’s driver mastermind behind ₹8.5L robbery
1698761752-2887,April,25,110-yr-old Binaki Mangalwarilake all set to be born again
1698761752-2888,April,25,"Maha Pench to conduct first croc, turtle habitat survey"
1698761752-2889,April,25,"AAP, Vidarbha Vikas Aghadi join hands for statehood cause"
1698761752-2890,April,25,Deshmukh denies rejoining BJP after meeting Bawankule
1698761752-2891,April,25,NMC chief fire officer Uchake suspended
1698761752-2892,April,25,"Uddhav must exercise restraint while speaking about Modi, says Bawankule"
1698761752-2893,April,25,Lecture throws light on contributions of Ambedkar to society
1698761752-2894,April,25,"3 killed, 3 injured in blast, fire at biomass pellet plant"
1698761752-2895,April,25,"Satellite images show trees felled, no FIR yet"
1698761752-2896,April,25,Wrong interpretation of Sharad Pawar's remark: Sanjay Raut
1698761752-2897,April,25,‘Jain pilgrimage circuit on lines of Buddhist circuit to be planned’
1698761752-2898,April,25,Abetment to suicide: Nagpur court nod to test if accused a transperson
1698761752-2899,April,25,"NMC to use GIS & GPS for tree census, sets 11-month deadline"
1698761752-2900,April,25,State agrees to extend RTE admission deadline till May 8
1698761752-2901,April,25,Beggar killed by speeding car in Govindpura
1698761752-2902,April,25,"Thunderstorms, rainfall likely in Vid for five days"
1698761752-2903,April,25,Man molests neighbour
1698761752-2904,April,25,Hospitalisation stays low despite spurt in cases
1698761752-2905,April,25,Man stabs neighbour
1698761752-2906,April,25,"Cloudy weather likely, temp to see slight rise in Bhopal"
1698761752-2907,April,25,Discom roots for smart meters in 70% households in next 3 months in Bhopal
1698761752-2908,April,25,"After seven tribes, five regions of Madhya Pradesh to be showcased live at Khajuraho museum"
1698761752-2909,April,25,Bhopal eyes 7-star glory in Swachh ranking of cities
1698761752-2910,April,25,"3 killed, 2 injured as speeding truck rams into auto-rickshaw in Berasia"
1698761752-2911,April,25,15-yr-old boy dies in celebratory firing; uncle on run with gun
1698761752-2912,April,25,Sanitation staffacross state togo on indefinitestrike from today
1698761752-2913,April,25,Cash stolen from temple in Ujjain
1698761752-2914,April,25,HC defers hearing on OBC quota hike pleas till May 4
1698761752-2915,April,25,Pitambara Lok work to begin soon: CM
1698761752-2916,April,25,HC not happy with govt steps to rein in auto drivers
1698761752-2917,April,25,Two bikers killed in Rajgarh hit-&-run
1698761752-2918,April,25,Stabbed & decomposed body of woman found in Bilkhiria
1698761752-2919,April,25,18-yr-old dies by suicide in Chhola
1698761752-2920,April,25,"PM flags off Rs 2,323 crore Railways projects; 100% electrification of all rail lines in MP"
1698761752-2921,April,25,"3 weeks on, cops clueless about Sagar kid’s mystery death"
1698761752-2922,April,25,Three stab & rob man in Arera Hills
1698761752-2923,April,25,Body of youth with throat slit found in Mandla
1698761752-2924,April,25,"Farmers’ income has decreased, not doubled, Kamal Nath tells Shivraj Singh Chouhan"
1698761752-2925,April,25,A ‘new’ artform inspired by nature
1698761752-2926,April,25,Helmet sales go up after govt enables AI cameras
1698761752-2927,April,25,Thycaud hospital denies role in sale of three-day-old baby
1698761752-2928,April,25,Man dies after getting injections for fever
1698761752-2929,April,25,ULCCS denies having any links with AI camera project
1698761752-2930,April,25,"‘What skill can give you, mystery can’t’"
1698761752-2931,April,25,Titans look to improve home record
1698761752-2932,April,25,Best strike rate in an IPL season (Minimum 100 balls)
1698761752-2933,April,25,Ami Organics forays into semiconductor sector via acquisition
1698761752-2934,April,25,World Book of Records recognizes BJP’s CPR feat
1698761752-2935,April,25,No consultant for Kharicut canal work
1698761752-2936,April,25,Ahmedabad: No standardization yet of road resurfacing liability periods
1698761752-2937,April,25,Compensate retd army officer for encroachment: HC to govt
1698761752-2938,April,25,Domestic terminal at Ahmedabad airport under expansion
1698761752-2939,April,25,Why communal rhetoric has died down in Karnataka election
1698761752-2940,April,25,Why communal rhetoric has died down in Karnataka election
1698761752-2941,April,25,Pre-registration from May 5 for undergraduate courses
1698761752-2942,April,25,"Karnataka elections: Give BJP majority to stop Congress's 'appeasement politics', says Amit Shah"
1698761752-2943,April,25,"Karnataka elections: Give BJP majority to stop Congress's 'appeasement politics', says Amit Shah"
1698761752-2944,April,25,"Admission to RTE seats: 98,000 applications received"
1698761752-2945,April,25,Gujarat: Picture of sambar eating plastic sparks concerns
1698761752-2946,April,25,"In Ahmedabad, 20-year-old murdered in mall over a game"
1698761752-2947,April,25,LDCE’s technical fest from Apr 27
1698761752-2948,April,25,Cops arrest 12 in cricket betting racket
1698761752-2949,April,25,"Lockdown in India yet 21,000 caught at US borders in 2020"
1698761752-2950,April,25,"Court pardons two, lets them turn approver"
1698761752-2951,April,25,40kg heroin seizure: Gujarat ATS gets custody of Lawrence Bishnoi
1698761752-2952,April,25,Was Atiq Ahmed eyeing a land deal in Ahmedabad?
1698761752-2953,April,25,APM to spend $90m on new liquid berth
1698761752-2954,April,25,"Gujarat govt readies 3,500km Parikrama Path project"
1698761752-2955,April,25,"As cumin prices soar, FDCA on high alert for duplicate seeds"
1698761752-2956,April,25,Gujarat government in process of setting up Vishwakarma board
1698761752-2957,April,25,"4 die in 2 roadaccidents inBarmer dist, 3burnt to death"
1698761752-2958,April,25,Gujarat: NATA first phase results on April 30
1698761752-2959,April,25,Colleges break norms with holiday classes
1698761752-2960,April,25,Collector to report on festival row
1698761752-2961,April,25,2 commit suicide in VZM district
1698761752-2962,April,25,Overflowing UGD irks residents of Sivajipalem
1698761752-2963,April,25,"4 kg ganja seized, 6 held in ASR dist"
1698761752-2964,April,25,Workshop held to mark IPR day
1698761752-2965,April,25,Google Authenticator adds support for OTP syncing with accounts: What is it and how will it help
1698761752-2966,April,25,"Rain brings respite, but crops take a beating"
1698761752-2967,April,25,10 killed by lightning strikes in AP in 3 days; expert stresses on ‘safe practices’
1698761752-2968,April,25,YMCA summer camp in Vizag from April 27
1698761752-2969,April,25,Commercial & Engg clinch team titles
1698761752-2970,April,25,AU welcomes chair professor
1698761752-2971,April,25,GVMC staff violating no-vehicle Monday rule
1698761752-2972,April,25,"IIT JAM 2023 admission application window closing today, apply on jam.iitg.ac.in"
1698761752-2973,April,25,14 Parvathipuram gram panchayats bag awards
1698761752-2974,April,25,Ragged roads in industrial belt set for renovation
1698761752-2975,April,25,UP ATS reaches Bokaro to probe anti-Yogi Adityanath comment case
1698761752-2976,April,25,"Rain, thundershower hit parts of state"
1698761752-2977,April,25,RPF constable found on Dhanbad rail track
1698761752-2978,April,25,"Tamar has highest cases, no deaths in last 2 yrs in Jharkhand"
1698761752-2979,April,25,Summer season sees high number of fire cases in Jharkhand
1698761752-2980,April,25,Brick kiln owner shot in Palamu
1698761752-2981,April,25,Will seek ED probe into video clip case:Rai
1698761752-2982,April,25,Banna Gupta’s ‘indecent’ video puts Congress in Catch-22 situation in Jharkhand
1698761752-2983,April,25,ED quizzes Chhavi Ranjan for nine hours in Ranchi
1698761752-2984,April,25,"Guv launches CSIR-NML’s ‘one week, one lab’ campaign"
1698761752-2985,April,25,Thieves target 2 flats in Ratlam
1698761752-2986,April,25,Couple’s bodies found in separate locations
1698761752-2987,April,25,ED freezes Rs 91 crore of companies part of crypto money laundering
1698761752-2988,April,25,Body of nurse found behind public toilet
1698761752-2989,April,25,"2 held in late-night raid, goods worth ₹1 crore recovered"
1698761752-2990,April,25,Mandsaur firing: HC issues notice to govt
1698761752-2991,April,25,"Neglected ponds, wells on mill premises to be revived"
1698761752-2992,April,25,Sharmila in 14-day judicial custody for assaulting cops
1698761752-2993,April,25,1.5-year-old girl drowns after falling in bath tub at house
1698761752-2994,April,25,"After a fortnight, IMC to restart drive to free wells & stepwells"
1698761752-2995,April,25,Three-member committee starts investigation into DEMU fire
1698761752-2996,April,25,‘Furnish fire NOC in 15 days or face action’
1698761752-2997,April,25,"Travel enquiries, bookings up 20% in MP despite summer"
1698761752-2998,April,25,Sale of electric passenger vehicles touches new high
1698761752-2999,April,25,IIT-I inks MoU with ICAR-CIAE to work in agriculture sector
1698761752-3000,April,25,"Minus traditional rivalry, it will be fight between a 4-time MLA & a first-timer"
1698761759-3001,April,24,KKR vs CSK Highlights: Rampaging Rahane powers Chennai to top spot as Kolkata lose four on the trot
1698761759-3002,April,24,Manoj Bajpayee: Life has never been better
1698761759-3003,April,24,Poonch attack perpetrators will soon face consequences: Army
1698761759-3004,April,24,"Amritpal Singh in Dibrugarh jail: Was arrested in turban, robe similar to Bhindranwale’s"
1698761759-3005,April,24,When Lata Mangeshkar and Asha Bhosle spoke about their bond with Shamshad Begum: Throwback
1698761759-3006,April,24,PM Narendra Modi to meet 8 top church leaders in Kochi today
1698761759-3007,April,24,Will scrap Telangana’s ‘unconstitutional’ Muslim quota: Union home minister Amit Shah
1698761759-3008,April,24,"No loss of Lingayat support due to senior netas’ exits, says BJP president JP Nadda"
1698761759-3009,April,24,"2 IAF planes in Jeddah, Navy ship in Sudan ready to evacuate Indians: Government"
1698761759-3010,April,24,"3 months on, wrestlers back at Jantar Mantar, demand arrest of WFI chief"
1698761759-3011,April,24,BCI opposes Supreme Court dealing with right to same-sex marriage
1698761759-3012,April,24,"South African cheetah dies, 2nd loss in Kuno National Park in a month"
1698761759-3013,April,24,Uttarakhand official on Kedarnath inspection beheaded by helicopter's blade
1698761759-3014,April,24,Mumbai bungalow goes to Birla Group company for Rs 220 crore
1698761759-3015,April,24,Government to banks: Plan one-time clean-up of bad loans of Rs 12 lakh crore
1698761759-3016,April,24,"Assam cops in Bengaluru, serve notice on Indian Youth Congress chief Srinivas BV"
1698761759-3017,April,24,"Assam cops in Bengaluru, serve notice on Indian Youth Congress chief Srinivas BV"
1698761759-3018,April,24,Insurer told to pay 70% of claim filed 103 days after vehicle theft
1698761759-3019,April,24,MORE THAN SOFTWAREto startups
1698761759-3020,April,24,A growth story from colours & yarn
1698761759-3021,April,24,Tamil Nadu tourism taking the road less travelled too
1698761759-3022,April,24,Congress Siddaramaiah’s ‘corrupt Lingayat CM’ remark sparks row
1698761759-3023,April,24,Congress Siddaramaiah’s ‘corrupt Lingayat CM’ remark sparks row
1698761759-3024,April,24,"Will support JPC on Adani if entire opposition wants it, says Pawar"
1698761759-3025,April,24,"On average, govt received around 9 grievance plaints a day in past 4 yrs"
1698761759-3026,April,24,Use of pesticides major health hazard: Agri dir
1698761759-3027,April,24,Goa’s drone hub dream soars with Quitol airstrip plan
1698761759-3028,April,24,GFP writes to Centre over ST quota in House
1698761759-3029,April,24,"For 50th birthday celebration, CM turns swayampurna mitra at Saligao"
1698761759-3030,April,24,"Now, PwDs can avail of wheelchair accessible e-ricks"
1698761759-3031,April,24,Festive atmosphere in Shirgao as devotees celebrate Lairai jatra
1698761759-3032,April,24,One held at Margao stn for smuggling liquor bottles
1698761759-3033,April,24,"In Mangaluru, mom sat outside class to help blind girl pass PUC"
1698761759-3034,April,24,"Angry over parked scooter blocking way, 2 men beat 39-year-old to death in Delhi's Shadipur village"
1698761759-3035,April,24,"Post-tragedy, Kharghar to get IMD weather station"
1698761759-3036,April,24,Light rain and cloud cover may keep heatwave at bay in Delhi
1698761759-3037,April,24,"Delhi: 2-wheelers lead violations, not prosecutions"
1698761759-3038,April,24,Tamilnad Mercantile Bank Q4 net profit rises 11.5% to Rs 235 crore
1698761759-3039,April,24,Why 4-wheelers bear brunt of police action in Delhi
1698761759-3040,April,24,"Karnataka polls: BJP will be reduced to 40 seats; it can’t purchase MLAs, says Rahul Gandhi"
1698761759-3041,April,24,"Karnataka polls: BJP will be reduced to 40 seats; it can’t purchase MLAs, says Rahul Gandhi"
1698761759-3042,April,24,Doctor among 20 bikers held for racing in Mumbai's Bandra
1698761759-3043,April,24,India's first: Elevated taxiway for aircraft at Delhi airport from September
1698761759-3044,April,24,'No loss of Lingayat support due to senior netas' exits'
1698761759-3045,April,24,Goa mainstreamed only 11% ‘out of school’ children in 2022-23: Central officials
1698761759-3046,April,24,Parking dispute ends in man's death in Mumbai's Kandivli
1698761759-3047,April,24,"Delhi reports 948 fresh Covid cases, positivity rate at 25.7%"
1698761759-3048,April,24,"Strengthen alumni network, Delhi govt schools told"
1698761759-3049,April,24,LG VK Saxena directs DJB to expedite plan to upgrade sewage treatment plant in northwest Delhi
1698761759-3050,April,24,Kannada actor hangs himself
1698761759-3051,April,24,Goa to amend recruitment rules to appoint subject-specific teachers for math and science in high schools
