web-scraper-order,month,days,news
1698761019-2479,June,25,ZP CEO pays surprise visit to residential school
1698761019-2480,June,25,Health camp held in Bijapur
1698761019-2481,June,25,RMC carries out anti-encroachment drive in Raipur’s Amapara chowk
1698761019-2482,June,25,Man trampled to death by elephant
1698761019-2483,June,25,"HC issues notices to home secy, DGP & PEB secy over police recruitment exam"
1698761019-2484,June,25,"Labourer killed, 13 injured in wall collapse in Kanker dist"
1698761019-2485,June,25,Lucknow is poised to be the first AI city in country
1698761019-2486,June,25,Baghel performs bhoomi puja for sickle cell institute
1698761019-2487,June,25,Why didn’t BJP implement anti-conversion law in state during its rule? asks Baghel
1698761019-2488,June,25,Temp drops by 10°C in state; heatwave exits
1698761019-2489,June,25,Vizianagaram down Eluru
1698761019-2490,June,25,Andhra Pradesh poll panel allots glass tumbler to Jana Sena
1698761019-2491,June,25,CM honours state’s medal-winning sportspersons
1698761019-2492,June,25,Staff rejig is new solution to fight corruption in temples
1698761019-2493,June,25,Woman loses 4L in cyber fraud
1698761019-2494,June,25,ISKCON promotes peace in Rath Yatra
1698761019-2495,June,25,Govt designates 195 village sectts as sub-registrar offices
1698761019-2496,June,25,AP govt to launch animal exchange programme with other states
1698761019-2497,June,25,STED hosts diploma awareness camp
1698761019-2498,June,25,Couple ostracised from community for flouting wedding dress code
1698761019-2499,June,25,2 crore worth property gutted
1698761019-2500,June,25,BJP plans to leverage social media influencers to connect with voters
1698761028-2501,June,24,5 science based reasons why laughter is the best medicine
1698761028-2502,June,24,Injured little boy sells keychains in traffic; internet expresses concerns
1698761028-2503,June,24,AP Dhillon sparks dating rumours with Khushi Kapoor
1698761028-2504,June,24,Dharmendra shares photo with Alia Bhatt from sets of 'Rocky aur Rani Kii Prem Kahaani'
1698761028-2505,June,24,Kerala Blasters take ‘walkout’ battle to CAS
1698761028-2506,June,24,"Taniya wins second medal, this time a silver at Special Olympics World Summer Games"
1698761028-2507,June,24,"Sit over cup of tea, end spat on Centre's ordinance: Mamata suggestion to Rahul, Kejriwal"
1698761028-2508,June,24,Opposition meet in Patna a photo session: Amit Shah
1698761028-2509,June,24,Boris is FC Goa’s latest signing
1698761028-2510,June,24,"Daily horoscope: June 24, 2023"
1698761028-2511,June,24,"Opposition meet: PM candidate not decided yet, says DMK president MK Stalin"
1698761028-2512,June,24,US reiterates support for India’s inclusion in Nuclear Suppliers Group
1698761028-2513,June,24,Four terrorists killed during infiltration bid along LoC near Kupwara
1698761028-2514,June,24,PM Modi's state visit to US wasn't about China: Top White House official John Kirby
1698761028-2515,June,24,PM Modi's state visit to US wasn't about China: Top White House official John Kirby
1698761028-2516,June,24,Bigg Boss OTT 2: Big fight breaks out between Abhishek Malhan and Bebika Dhurve; former says 'You have reached here because of your father'
1698761028-2517,June,24,"Boeing to invest $100 million in infrastructure, pilot training in India"
1698761028-2518,June,24,"Rs 1,000 cr laundering case: ED search on bank tied to Maharashtra NCP chief Jayant Patil"
1698761028-2519,June,24,Sobhita Dhulipala reveals what she admires about Naga Chaitanya and Samantha Ruth Prabhu
1698761028-2520,June,24,Sobhita Dhulipala reveals what she admires about Naga Chaitanya and Samantha Ruth Prabhu
1698761028-2521,June,24,Covid contracts scam: ED seals Mumbai flat of 'liaison agent' close to bureaucrats
1698761028-2522,June,24,Govt hints at wheat import duty cut to rein in prices
1698761028-2523,June,24,"As glitches plague EPFO portal, govt may again extend deadline"
1698761028-2524,June,24,"Kerala Congress chief K Sudhakaran held for colluding with conman, released on bail"
1698761028-2525,June,24,Single aircraft order from India creates over 1 million jobs in US: PM Modi
1698761028-2526,June,24,Banks race to fix foreign card spend tax collection snags
1698761028-2527,June,24,"Intel country head resigns, may lead Invest India"
1698761028-2528,June,24,TCS sacks four execs for bribery in contract hiring
1698761028-2529,June,24,"Inflation hits consumption, corporate investments: RBI"
1698761028-2530,June,24,"El Nino alone won't impact rains, farm output: Study"
1698761028-2531,June,24,Committed to laws in all markets: Adani Group
1698761028-2532,June,24,US economy seen skirting recession with sticky inflation
1698761028-2533,June,24,MCA extends date to file form DPT-3
1698761028-2534,June,24,Dr Reddy's enters generics business in India market
1698761028-2535,June,24,GE made-­in-­India jet engine likely in 3 years
1698761028-2536,June,24,Infosys ends ties with Australian lobbying firm
1698761028-2537,June,24,Two investors confirm exec resignation from Byju's
1698761028-2538,June,24,"Boeing to invest $100 million on infra, training in India"
1698761028-2539,June,24,AdaniConneX raises $213mn for data centres
1698761028-2540,June,24,Congress candidate among 2 held for TMC neta's murder
1698761028-2541,June,24,AAP-­Congress tiff clouds opposition unity show; 14 parties to meet in Shimla
1698761028-2542,June,24,"Sort out differences in Delhi later, Mamata tells Congress and AAP"
1698761028-2543,June,24,"Trim your beard, get married: Lalu Prasad jokes with Rahul Gandhi in Patna"
1698761028-2544,June,24,"MP Congress, BJP spar over video of MLA's 'shameful act'"
1698761028-2545,June,24,Centre asks 12 states to send forces to Bengal for rural polls
1698761028-2546,June,24,"BJP calls Patna meet 'photo op', says Modi to be PM with 300+ seats in '24"
1698761028-2547,June,24,Yashwant takes dig at Nitish for 'change of heart'
1698761028-2548,June,24,'Unprecedented': BJP hails PM's US visit
1698761028-2549,June,24,Talk abroad of lack of democracy nonsense: VP
1698761028-2550,June,24,Signal to China and Russia: Respect rules-based order
1698761028-2551,June,24,"India, US slam cross-border terror, ask Pakistan to crack down"
1698761028-2552,June,24,Granny fights off leopard to save 4-year-old grandkids in Uttarakhand
1698761028-2553,June,24,Land transfer: Farmer kills self in tehsil office
1698761028-2554,June,24,"In Bijnor, leopard kills 11-yr-old boy"
1698761028-2555,June,24,"5 of family killed in bike crash, toddler survives"
1698761028-2556,June,24,"US to train Indian astronauts for joint space mission; PM Modi, Biden welcome funding for AI, Quantum techs"
1698761028-2557,June,24,"'Flyer claimed he was talking to family, meant no harm'"
1698761028-2558,June,24,TOI's former diplomatic editor Chakravarty dies
1698761028-2559,June,24,Wankhede gets relief in bribery case
1698761028-2560,June,24,"Bhubaneswar: Raid on, officer kin fling Rs 2 crore cash on neighbour's roof"
1698761028-2561,June,24,"Assam flood toll now 2, relief on radar"
1698761028-2562,June,24,"AI and American-India, both have seen momentous development"
1698761028-2563,June,24,"Bengal man gets 20-yr RI for child porn, rape"
1698761028-2564,June,24,"With 14 mentions, 'democracy' emerges as leitmotif of Modi's address to US Congress"
1698761028-2565,June,24,"Train Rera officials on provisions, Bihar tribunal tells state"
1698761028-2566,June,24,Ileana D'Cruz opens up about gaining weight during pregnancy and listening to her baby's heartbeat for the first time
1698761028-2567,June,24,"After Sakshee-Babita spat, Vinesh & Dutt face of f over trials"
1698761028-2568,June,24,"Australian PM Albanese relishes chaat, jalebi at Sydney's 'Little India'"
1698761028-2569,June,24,"Wagner leader calls for rebellion against Russian defense chief, Kremlin orders his arrest"
1698761028-2570,June,24,Google to invest $10 billion in digitisation: CEO Sundar Pichai after meeting PM Modi
1698761028-2571,June,24,Okhla STP may not meet revised June deadline
1698761028-2572,June,24,Tiger captured in Wayanad
1698761028-2573,June,24,Goa govt forms panels to fix minimum land rates
1698761028-2574,June,24,ACB registers FIR against suspended Danics officer
1698761028-2575,June,24,"ReNew Power, state ink deal for Rs 18,000 cr investment"
1698761028-2576,June,24,The future is AI-America and India: Biden's special t-shirt gift highlights PM Modi's quote
1698761028-2577,June,24,The future is AI-America and India: Biden's special t-shirt gift highlights PM Modi's quote
1698761028-2578,June,24,RPF constable attacked as she resists snatching bid in Delhi
1698761028-2579,June,24,Cops can't act on conversion cases unless victim or kin complain: Madhya Pradesh high court
1698761028-2580,June,24,"Woman tries to nab thief, left injured"
1698761028-2581,June,24,1.8 lakh Olive Ridley hatchlings released this year
1698761028-2582,June,24,"Shet, Bambolkar conferred Sahitya Akademi awards"
1698761028-2583,June,24,'Not possible to abuse girl in cantonment area where Armymen are present': Court in Dehradun acquits man
1698761028-2584,June,24,June 30 deadline set for ‘Majhi Bus’ applications
1698761028-2585,June,24,"Another warm and humid day, rain likely in Delhi today"
1698761028-2586,June,24,Centre-state scheme offers Rs 5L/family health cover to all in Maharashtra
1698761028-2587,June,24,Adani stocks crash as report says group under scrutiny of US agencies
1698761028-2588,June,24,"Amazon intends to invest $15 billion more in India, says CEO Andy Jassy"
1698761028-2589,June,24,"Amazon intends to invest $15 billion more in India, says CEO Andy Jassy"
1698761028-2590,June,24,"Amazon intends to invest $15 billion more in India, says CEO Andy Jassy"
1698761028-2591,June,24,Special Olympics: Goan athletes continue to excel
1698761028-2592,June,24,Some north Chennai roads in bad shape after the rain
1698761028-2593,June,24,How cops are planning to shine new light on Delhi's black spots
1698761028-2594,June,24,Tamil Nadu: Thief prays before taking Rs 1 lakh from Kancheepuram store
1698761028-2595,June,24,Heavy rainfall likely in Mumbai on Monday and Tuesday: IMD
1698761028-2596,June,24,"Sari mess: As Char Dham pilgrims discard garments in rivers, 7 quintals fished out"
1698761028-2597,June,24,Units given 30 days to settle their GIDC dues
1698761028-2598,June,24,Air Marshal Wagle to get seva medal in Delhi on Tue
1698761028-2599,June,24,"Paulo Retre, two-time A-League champion, moves from Sydney to Goa"
1698761028-2600,June,24,Fellowship offered for works on Goa-based waterbodies
1698761028-2601,June,24,"Bulgarian, part of international racket, arrested with fake notes"
1698761028-2602,June,24,"Heavy rain triggers landslips in Ooty, surrounding areas"
1698761028-2603,June,24,Congress demands white paper on agri production
1698761028-2604,June,24,Fadnavis tweets of Rs18k cr solar modules plant in Nagpur
1698761028-2605,June,24,"India-US partnership is of conviction, shared commitments, compassion: PM Modi"
1698761028-2606,June,24,"India-US partnership is of conviction, shared commitments, compassion: PM Modi"
1698761028-2607,June,24,"Flyer claims crew 'revenge', cops say 'misinterpretation'"
1698761028-2608,June,24,Distasteful: Veggies may be soiled by sewage
1698761028-2609,June,24,Yellow alert for Goa as monsoon picks up pace
1698761028-2610,June,24,"Mhaisal dam logs 6cm rise, boosts potable water supply"
1698761028-2611,June,24,Janata Darbar on 1st Monday of each month from July 3
1698761028-2612,June,24,Chennai: Non-metro users upset about parking fee hike
1698761028-2613,June,24,‘Power fluctuations in South Goa due to late repairs by Karnataka’
1698761028-2614,June,24,"US Vice-President Kamala Harris' achievements inspiration for all women, says PM Modi"
1698761028-2615,June,24,"US Vice-President Kamala Harris' achievements inspiration for all women, says PM Modi"
1698761028-2616,June,24,"Veggies turn costlier in Pune due to delayed rains, high temperatures"
1698761028-2617,June,24,Ahmedabad: Heavy security but Sabarmati riverfront losing its lights
1698761028-2618,June,24,‘Misunderstanding of Shivaji statue plan provoked anger’
1698761028-2619,June,24,"Margao civic body hikes many fees, yet to decide on house tax"
1698761028-2620,June,24,Spl child (14) in pool for water therapy dies
1698761028-2621,June,24,Either build power infra or quit: Congress to power minister
1698761028-2622,June,24,"Denied liquor, man sets store on fire, beats staff to death in Gurgaon"
1698761028-2623,June,24,131 complaints after PMC claims nullah cleaning over ahead of monsoon
1698761028-2624,June,24,"Telangana: Man held for posing as RAW official, cheating job seekers"
1698761028-2625,June,24,"Trendy designs, price drive 18K gold rush"
1698761028-2626,June,24,Two-wheeler set ablaze over old dispute
1698761028-2627,June,24,"Horoscope Today, June 24, 2023: Read your daily astrological predictions for Pisces, Aquarius and Others"
1698761028-2628,June,24,"Pitbull attacks teen, his father beaten with rod"
1698761028-2629,June,24,New circular aims to clamp down on deaths involving two-wheelers
1698761028-2630,June,24,"Woman, three children found dead, cops detain husband"
1698761028-2631,June,24,"'It's great when technologies, opportunities align with vision a leader has for the country,' says Boeing CEO Calhoun after meeting PM Modi"
1698761028-2632,June,24,"'It's great when technologies, opportunities align with vision a leader has for the country,' says Boeing CEO Calhoun after meeting PM Modi"
1698761028-2633,June,24,"'It's great when technologies, opportunities align with vision a leader has for the country,' says Boeing CEO Calhoun after meeting PM Modi"
1698761028-2634,June,24,"Mamata, Rahul break the ice at oppn meet"
1698761028-2635,June,24,"Robber kills trader, kin; flees with Rs 5 lakh ornaments"
1698761028-2636,June,24,DBS to set up base in GIFT City
1698761028-2637,June,24,Cal HC: NHRC has no right to interfere in rural poll process
1698761028-2638,June,24,Students failing Class 5 or 8 exam can take re-test
1698761028-2639,June,24,RMC contract staffer thrashed in office
1698761028-2640,June,24,West Bengal: Lt Col held for abetment after live-in partner's suicide at his Army quarters
1698761028-2641,June,24,Who is the head of the mercenary group calling for an armed rebellion in Russia?
1698761028-2642,June,24,'PM Modi's visit to take relationship to next level': Lockheed Martin India vice-president William Blair
1698761028-2643,June,24,'PM Modi's visit to take relationship to next level': Lockheed Martin India vice-president William Blair
1698761028-2644,June,24,'PM Modi's visit to take relationship to next level': Lockheed Martin India vice-president William Blair
1698761028-2645,June,24,'Unfortunate to assume violence will be repeated'
1698761028-2646,June,24,"Screen mental health of prisoners to prevent jail suicides, says NHRC"
1698761028-2647,June,24,NIA charges 13 Pakistan nationals in terror funding case
1698761028-2648,June,24,"Despite ban, khoka ilish floods Kol mkts, nips traders' hope at onset of hilsa season"
1698761028-2649,June,24,Man arrested for making woman's nude video viral
1698761028-2650,June,24,"NRI still missing, cops deny 'illegal detention' claims"
1698761028-2651,June,24,"Teen sisters confront molester in Ahmedabad, thrash him"
1698761028-2652,June,24,Lalbazar police foil Rs 8 lakh fraud on 80-year-old after FBI alert
1698761028-2653,June,24,"Soon, train stoppages to resume at Bahanaga"
1698761028-2654,June,24,'Spirit of possibility defines US-India relationship now': US secretary of state Antony Blinken
1698761028-2655,June,24,'Spirit of possibility defines US-India relationship now': US secretary of state Antony Blinken
1698761028-2656,June,24,Two arrested on charge of raping 19-yr-old in Nashik
1698761028-2657,June,24,Patna meeting first look of things to come: Soren
1698761028-2658,June,24,Southwest monsoon to enter Rajasthan by June 27
1698761028-2659,June,24,Southwest monsoon to enter Rajasthan by June 27
1698761028-2660,June,24,Southwest monsoon to enter Rajasthan by June 27
1698761028-2661,June,24,Couple ostracised from community for flouting wedding dress code
1698761028-2662,June,24,Leaders once jailed by Indira now welcoming Rahul: BJP president
1698761028-2663,June,24,Delhi: 4.8km elevated link with Haryana likely
1698761028-2664,June,24,Seven of family arrested for attacking policemen
1698761028-2665,June,24,Rly hosp attendants up in arms after 'humiliation'
1698761028-2666,June,24,"Telangana govt hikes allowances for employees, pensioners"
1698761028-2667,June,24,"Car kills man, driver roams around for hours with body, dumps it in canal"
1698761028-2668,June,24,Monsoon arrives in UP five days behind schedule
1698761028-2669,June,24,Monsoon arrives in UP five days behind schedule
1698761028-2670,June,24,Monsoon arrives in UP five days behind schedule
1698761028-2671,June,24,Monsoon arrives in UP five days behind schedule
1698761028-2672,June,24,"Farmer, 71, kills self in tehsil office over 'fraudulent land transfer' in UP's Budaun"
1698761028-2673,June,24,Grad from state's lone engg institute bags ₹50L job offer
1698761028-2674,June,24,"Upset over BRS poaching, NCP to contest 100 Telangana seats"
1698761028-2675,June,24,"To ease burden, Telangana adopts Centre's debt management strategy"
1698761028-2676,June,24,UP IRS officer 1st Indian to be ICAO VP after 68 years
1698761028-2677,June,24,Woman knocks man to death as he tries to rape her in Telangana's Rajendranagar
1698761028-2678,June,24,"PM Modi at diaspora event: 'Together India and US are not just forming policies and agreements, we are shaping lives, dreams and destinies'"
1698761028-2679,June,24,"PM Modi at diaspora event: 'Together India and US are not just forming policies and agreements, we are shaping lives, dreams and destinies'"
1698761028-2680,June,24,"Rajiv Mishra, a short-lived comet of Indian hockey, dies"
1698761028-2681,June,24,"BJP sweeps coop bank poll, wins 38 of 39 posts"
1698761028-2682,June,24,"ASP's vehicle crushes man, leaves him on road as he bleeds to death in UP's Amroha"
1698761028-2683,June,24,10 Most Successful Leadership Types and Their Strengths
1698761028-2684,June,24,Naatu Naatu from RRR put Indian music on a pedestal: Badshah
1698761028-2685,June,24,"Dreaded criminal jumps from flyover to evade arrest, dies"
1698761028-2686,June,24,"Seal all dyeing units outside industrial areas, agencies told"
1698761028-2687,June,24,50% of STPs meant to keep rivers clean in Haryana don't do their job
1698761028-2688,June,24,"Leopard on prowl now kills boy, 11, in Bijnor"
1698761028-2689,June,24,"HC clears deck for desilting of Yamuna at Wazirabad pond, sets 12-wk deadline"
1698761028-2690,June,24,$1 trillion economy target: UP CM Yogi Adityanath reviews projects
1698761028-2691,June,24,"Five of family dead in accident, 18-month-old toddler survives"
1698761028-2692,June,24,"India's history, teachings shaped the world, says US Vice-President Kamala Harris"
1698761028-2693,June,24,"India's history, teachings shaped the world, says US Vice-President Kamala Harris"
1698761028-2694,June,24,"India's history, teachings shaped the world, says US Vice-President Kamala Harris"
1698761028-2695,June,24,"HC clears deck for desilting of Yamuna at Wazirabad pond, sets 12-wk deadline"
1698761028-2696,June,24,UP: 3 held for gangrape of Class 10 girl
1698761028-2697,June,24,"In Purola, 'no male barber for women customers', traders issue diktat"
1698761028-2698,June,24,Protests resurface as work resumes on Helang bypass
1698761028-2699,June,24,Delhi: Work on tunnel towards IGI airport set to start in two months
1698761028-2700,June,24,Gunfights rage on in 2 districts of Manipur for 3 days in a row
1698761028-2701,June,24,"Tagore letter sold for Rs 21 lakh, seven times the base price"
1698761028-2702,June,24,"29-year-old techie from Telangana streams suicide live on Facebook, blames hubby"
1698761028-2703,June,24,Kedar gold: Garhwal commissioner to head probe panel
1698761028-2704,June,24,KTR to Rajnath: Hasten Cantt merger & transfer def land for road projects
1698761028-2705,June,24,Five more arrested in murder of two sisters in RK Puram
1698761028-2706,June,24,14 oppn parties join hands to fight BJP in 2024 LS polls
1698761028-2707,June,24,Techie layoffs fail to dampen frenzy for computer science
1698761028-2708,June,24,Fire audit under way at coaching centres
1698761028-2709,June,24,Golden hour: Where's infra & accountability?
1698761028-2710,June,24,"Cong leaders meet CM, latter asks report on Belda probe in 15 days"
1698761028-2711,June,24,"Now, Hry Rod community members to visit Belda"
1698761028-2712,June,24,Telangana: Free groundwater? Not anymore! Tariff rollout to save dipping table
1698761028-2713,June,24,Revenue dept's verification of areas marked as NCZ starts
1698761028-2714,June,24,'Tourist influx down by 50%' in Mussoorie'
1698761028-2715,June,24,Clarify position on cooperative society elections: HC to govt
1698761028-2716,June,24,"Medical council to crack whip on quacks, lodge police cases"
1698761028-2717,June,24,Five held for robbing two agents of  ₹40 lakh
1698761028-2718,June,24,"Far from Kashmir, the world’s most expensive spice blooms indoors"
1698761028-2719,June,24,Gurukul Kangri Univ faces oppn as board adopts new UGC rules
1698761028-2720,June,24,Juvenile among two nabbed for mobile snatching attempt
1698761028-2721,June,24,10-yr-old girl accuses 5 of sexual assault
1698761028-2722,June,24,2 held for duping people with fake heli-booking website
1698761028-2723,June,24,"Highway work chokes Ggn-Delhi traffic, commuters stuck for hours"
1698761028-2724,June,24,Highways dept disputes report on flyover
1698761028-2725,June,24,"Clear stand on ordinance, AAP tells Congress"
1698761028-2726,June,24,"Before PM's visit, ex-DUTA chiefs object to DU changes"
1698761028-2727,June,24,"Politically motivated, says Karnataka minister KH Muniyappa after Centre's 'no' to rice demand again"
1698761028-2728,June,24,"Man killed for refusing to lend ₹500 to friend, 1 held"
1698761028-2729,June,24,Med panel cancels 150 MBBS seats in M'bubnagar college
1698761028-2730,June,24,LG approves land for MCD to set up dog sterilisation centre
1698761028-2731,June,24,Antibiotics abuse in poultry comes home to roost on plate
1698761028-2732,June,24,Flyers face tough time at Patna airport
1698761028-2733,June,24,Rapper-composer Star Boy LOC to tie the knot on September 24
1698761028-2734,June,24,Overjoyed: Harmeet Desai on winning bronze at WTT Contender event at Lagos
1698761028-2735,June,24,Bigg Boss OTT 2: Palak Purswani and Jiya Shankar hug it out as friends; Avinash Sachdev tells Falaq Naaz ‘They are doing this to show us’
1698761028-2736,June,24,MCD to start third-party audit to verify survival rate of saplings
1698761028-2737,June,24,High court rejects Azhar's affidavit in contempt case
1698761028-2738,June,24,Producer moves HC to stop release of Udhayanidhi film
1698761028-2739,June,24,"Man handed 10 years in jail for kidnapping, raping teen in 2014"
1698761028-2740,June,24,Who is afraid of Maths? many
1698761028-2741,June,24,HC seeks govt stand on KNRUHS VC
1698761028-2742,June,24,Scholarship deadline extended
1698761028-2743,June,24,Investment con: Bengaluru woman loses Rs 2.9 lakh in 2 days
1698761028-2744,June,24,Can't put a gun to our head: Cong
1698761028-2745,June,24,"PM Modi concludes historic US State visit, says our nations will keep working together"
1698761028-2746,June,24,Modi-Biden statement hintsat strong Indo-US ties: Pavek
1698761028-2747,June,24,"Woman, 28, falls to death from balcony of 10th-floor flat in Bengaluru"
1698761028-2748,June,24,Mayor keen on waste mgmt practices in school curriculum
1698761028-2749,June,24,Casteism: Madras Bar Assn directed to pay Rs 5L to lawyer
1698761028-2750,June,24,Thermal plants drag feet on green norms
1698761028-2751,June,24,"In jibe at Rahul Gandhi, PM Modi hails US lawmakers for 'united show'"
1698761028-2752,June,24,Tamil Nadu CM MK Stalin violates traffic rule in Patna?
1698761028-2753,June,24,These prison-made products will help reduce your bills
1698761028-2754,June,24,"Court acquits minister, councillor in protest case"
1698761028-2755,June,24,PG med students don't want to vacate hostel
1698761028-2756,June,24,Missing maid found dead in septic tank
1698761028-2757,June,24,Why common mobility card is finding few takers in Bengaluru
1698761028-2758,June,24,"Two record reel on top of a moving train, held"
1698761028-2759,June,24,Offenders beware! Cops can now live track your moves
1698761028-2760,June,24,"NEP 2020 a transformative policy, says governor"
1698761028-2761,June,24,"Amid roar over increase in tiger count, murmur for NTCA revamp"
1698761028-2762,June,24,Houses of two men booked on charge of cow slaughter razed
1698761028-2763,June,24,Ola penalised Rs 2L for not delivering e-scooter to woman
1698761028-2764,June,24,Feeling uneasy: Shocked family recalls last words of schoolgirl
1698761028-2765,June,24,All-cause deaths in Madurai up by 30%
1698761028-2766,June,24,H-1B visa renewal can now be done in US itself: PM Modi in address to Indian diaspora
1698761028-2767,June,24,H-1B visa renewal can now be done in US itself: PM Modi in address to Indian diaspora
1698761028-2768,June,24,H-1B visa renewal can now be done in US itself: PM Modi in address to Indian diaspora
1698761028-2769,June,24,"Need to unite people, not parties, says KTR"
1698761028-2770,June,24,Deceased IIT intern had heart ailment: Kin
1698761028-2771,June,24,"Police did not name bank linked to Jayant, but ED smelt a rat during inquiry"
1698761028-2772,June,24,Gujarat to seek hike in Narmada water share
1698761028-2773,June,24,'Heat stress in a humid Kolkata poses risk to kids and seniors'
1698761028-2774,June,24,"‘United by common destiny... When our partnership progresses, the world will be a better place’"
1698761028-2775,June,24,Prime Minister Modi leaves for Egypt after concluding US State visit
1698761028-2776,June,24,Prime Minister Modi leaves for Egypt after concluding US State visit
1698761028-2777,June,24,No thermal plant in Punjab meets green norms: Report
1698761028-2778,June,24,"'67,000 tribal students have studied in EMRS'"
1698761028-2779,June,24,'Sister framed in Sharjah case is losing her mind'
1698761028-2780,June,24,Govt's cyclone relief package inadequate: Gohil
1698761028-2781,June,24,Fire engulfs 50 baniyan shops in Tirupur city
1698761028-2782,June,24,India junks retaliatory duty on US goods; both withdraw 6 WTO cases
1698761028-2783,June,24,"Monsoon yet to pick up pace, 64% rain deficiency in Kerala"
1698761028-2784,June,24,Micron to start production by December 2024; sprout 200 small units
1698761028-2785,June,24,KTR's Delhi tryst to cement secret pact with BJP: Thakre
1698761028-2786,June,24,Sujit Patkar gets spl court's protection against coercive action in Covid-19 jumbo centre case
1698761028-2787,June,24,State to collate footfall data from tourist hot spots
1698761028-2788,June,24,"Woman harassed by husband, live-in partner tries to end life"
1698761028-2789,June,24,City likely to get rain on Monday
1698761028-2790,June,24,"Who is Yevgeny Prigozhin, the head of Wagner mercenary group?"
1698761028-2791,June,24,Ponguleti effect? Shah summons Eatala & Raj
1698761028-2792,June,24,MMRC gets 5 of 9 rakes needed for Aarey-BKC Metro services
1698761028-2793,June,24,"Man impersonates armyman to dupe people, arrested"
1698761028-2794,June,24,Top netas oppose induction of BRS turncoats in Cong
1698761028-2795,June,24,Russian authorities in Lipetsk region announce reinforced security
1698761028-2796,June,24,"With an eye toward China, Biden goes all-in for Modi"
1698761028-2797,June,24,"Antilia bomb scare: Ex-cop seeks bail, NIA drafts charges"
1698761028-2798,June,24,Court directs DCP to look into complaint of 'police negligence'
1698761028-2799,June,24,Lawyers' stir to oppose HC shift to north Guwahati on June 27
1698761028-2800,June,24,Cops hold meeting with auto drivers regarding women passengers' safety
1698761028-2801,June,24,Renowned French writer Françoise Sagan’s unfinished novel published posthumously
1698761028-2802,June,24,DJB plans to introduce 'smart' meters
1698761028-2803,June,24,Stormwater chambers installed to prevent waterlogging in Kondhwa
1698761028-2804,June,24,No new cellular towers on Kartavya Path: NDMC
1698761028-2805,June,24,"Illegal posters removed near Satara Road, cases filed"
1698761028-2806,June,24,"India, US will work on key pharma inputs to cut China reliance"
1698761028-2807,June,24,Youths aged 16-17 years skirt advance voter registration
1698761028-2808,June,24,'Trustworthy AI' finds place on agenda
1698761028-2809,June,24,New Russian missile strikes hit Ukraine
1698761028-2810,June,24,Yerawada jail shifts from coin box phones to smart cards
1698761028-2811,June,24,Lailaa Manju – a coming-out story set in pandemic-hit Mumbai
1698761028-2812,June,24,Lailaa Manju – a coming-out story set in pandemic-hit Mumbai
1698761028-2813,June,24,"Education registry & one nation, one data portal to roll out by Dec"
1698761028-2814,June,24,Disruptions still irk Palolem locals
1698761028-2815,June,24,"Denied liquor, man sets store on fire, beats staff to death"
1698761028-2816,June,24,Why sewage still flows into rivers: Half of STPs in Haryana don’t do their job
1698761028-2817,June,24,"Dy CM: ₹100cr in next yr’s budget for innovative biz, entrepreneurs"
1698761028-2818,June,24,Pataudi civil hosp to get autopsy centre
1698761028-2819,June,24,Why sewage flows into rivers? Almost half of plants in state don’t do their job
1698761028-2820,June,24,"Hry athletes bag 15 medals, 9 in kitty of city contingent"
1698761028-2821,June,24,35-year-old man thrashed after spat over parking
1698761028-2822,June,24,Govt revokes plan to turn varsities self-reliant
1698761028-2823,June,24,Govt revokes plan to turn varsities self-reliant
1698761028-2824,June,24,Survey finds 112 flood points as city braces for another rough monsoon
1698761028-2825,June,24,Violated traffic norms? Police will impound papers digitally
1698761028-2826,June,24,3 more held in 10k crore GST fraud case
1698761028-2827,June,24,"Traffic from city to Del choked, tailback reaches Shankar Chk"
1698761028-2828,June,24,"Residents: Builder turning parking lots into storehouse, selling them to outsiders"
1698761028-2829,June,24,Yogi to launch 105cr power infra projects
1698761028-2830,June,24,YEIDA to get a new office in Sector 18
1698761028-2831,June,24,"Teams deployed to fix faults, but no relief from outages"
1698761028-2832,June,24,"State consumer forum overturns jail order against Gr Noida CEO, terms it ‘defective’"
1698761028-2833,June,24,"GMC elects 12-member executive committee, nine of them from BJP"
1698761028-2834,June,24,"Man handed 10 years in jail for kidnapping, raping teen in 2014"
1698761028-2835,June,24,Nigerian held with narcotics worth Rs 66 lakh
1698761028-2836,June,24,Conversion row: 350 queries in 3 days for Baddo
1698761028-2837,June,24,"Why pools handed to pvt clubs, 14 schools were asked, only 3 replied"
1698761028-2838,June,24,"No negligence will be tolerated, teachers told"
1698761028-2839,June,24,₹1k cr laundering case: ED searches Sangli bank linked to state NCP boss
1698761028-2840,June,24,"Sports to education, startups make pitches at IIM’s first investors’ meet"
1698761028-2841,June,24,"Flyer heard saying ‘hijack’ on mobile at airport, held"
1698761028-2842,June,24,Spl child (14) in pool for water therapy dies
1698761028-2843,June,24,Adani stocks crash after report says group under scrutiny of US regulators
1698761028-2844,June,24,"Minors riding bikes: Licence bar, ₹25k fine"
1698761028-2845,June,24,Gadkari credits Modinomics for growth in India
1698761028-2846,June,24,"State board to hold exams for Classes 5 & 8, with detention"
1698761028-2847,June,24,"Borivli & Vasai RTOs upgraded, to turn more citizen-friendly"
1698761028-2848,June,24,HC: Mobile for anganwadis even if Centre doesn’t pay
1698761028-2849,June,24,ED arrests Nagpur trader for smuggling of foreign-origin betel nuts
