web-scraper-order,month,days,news
1698761607-4527,July,22,This film is sure to take you down memory lane: Varun Kumar Gowda
1698761607-4528,July,22,"Can Parliament render Delhi government powerless over babus, asks SC"
1698761607-4529,July,22,It was Googly that put me on the map: Kriti Kharbandha
1698761607-4530,July,22,Supreme Court judges taken by surprise as Yasin Malik appears in court
1698761607-4531,July,22,Can’t punish a person who hasn’t been convicted: Court on Brij Bhushan bail
1698761607-4532,July,22,Can’t punish a person who hasn’t been convicted: Court on Brij Bhushan bail
1698761607-4533,July,22,"I almost deleted the red ant chutney making video from my page because of the comments, says Kishen Bilagali"
1698761607-4534,July,22,"Lavasa, India's first private hill station, sold for Rs 1.8k crore"
1698761607-4535,July,22,No state waqf board can call Ahmadiyas non-Muslim: Government
1698761607-4536,July,22,2nd Test: West Indies batters fight back after Virat Kohli century in India's 438
1698761607-4537,July,22,Harsh Varrdhan Kapoor gives an epic response to an Instagram follower who asked him if Anil Kapoor or Anand Ahuja pay for his Jordans
1698761607-4538,July,22,May take back 5 airports from Anil Ambani firms: Deputy chief minister Devendra Fadnavis
1698761607-4539,July,22,"Women misusing Section 376 as weapon, says Uttarakhand HC, dismisses rape case"
1698761607-4540,July,22,Better if high court adjudicates Krishna Janmabhoomi case: Supreme Court
1698761607-4541,July,22,"Goa’s tourism appeal booms as prices drop, activities increase during monsoon"
1698761607-4542,July,22,CBSE schools can now teach in local languages
1698761607-4543,July,22,Show cause notices to Gadchiroli officials
1698761607-4544,July,22,"ICICI Bank Q1FY24 net profit rises 40% to a record Rs 9,648 crore"
1698761607-4545,July,22,‘Tech to ensure zero accidents on Samruddhi’
1698761607-4546,July,22,Repair streetlight timers: Calangute p’yat to power dept
1698761607-4547,July,22,‘More states are aiming for net zero emissions’
1698761607-4548,July,22,WRD officer from Goa visits Kalasa plan site in K’taka
1698761607-4549,July,22,"Amid high tide, 89mm rain in 3 hours throws Mumbai out of gear"
1698761607-4550,July,22,CSR Covid funds can’t be used for Jalyukt Shivar: High court
1698761607-4551,July,22,Need low-cost finance for green energy: Modi
1698761607-4552,July,22,Only 10% of farm wells target met in Nagpur division
1698761607-4553,July,22,"TOI wins big at GUJ Journalism Awards ’21, ’22"
1698761607-4554,July,22,"Revamp roads in Calangute, says Congress"
1698761607-4555,July,22,Educational institutes to remain shut
1698761607-4556,July,22,"Biker dodging potholes falls, run over by dumper; another injured"
1698761607-4557,July,22,1 child died every alternate day in Melghat last year
1698761607-4558,July,22,Andhra Pradesh ex-minister's killing: CM Jagan's sister is CBI's 'secret witness'
1698761607-4559,July,22,Uran cop dies of cardiac arrest a day after joining rescue op in Chirner village
1698761607-4560,July,22,Tomato is gold: Telangana farmer nets Rs 1.8 crore in a month
1698761607-4561,July,22,"Ban on rice export may benefit other countries, fear traders"
1698761607-4562,July,22,NGT orders Telangana to spend Rs 447cr on green growth
1698761607-4563,July,22,"Raigad landslide toll 22, hopes of finding survivors fade"
1698761607-4564,July,22,"After FC Goa exit in 2016, Dattaraj returns with new club"
1698761607-4565,July,22,"Rain relents, but overflowing lakes flood many Hyderabad colonies"
1698761607-4566,July,22,Solar panels defunct in 50% of Ngp dist PHCs
1698761607-4567,July,22,"Had a difficult time, people criticised a lot, but I continued to work hard: Chhangte"
1698761607-4568,July,22,"Orange alert on till Wed, seasonal avg for Goa may be hit by Jul-end"
1698761607-4569,July,22,Heavy rains to lash north T'gana today
1698761607-4570,July,22,MoEFCC requests state to stop forest clearance to Guguldoh mine
1698761607-4571,July,22,Mumbai airport sees 50% rise in international flyers in Q1
1698761607-4572,July,22,CM: Goa aims to be global green-tourism hotspot
1698761607-4573,July,22,Man who held pregnant woman captive & robbed hangs himself
1698761607-4574,July,22,"With 72 days to go, Goa sees 67% of mean monsoon rainfall"
1698761607-4575,July,22,South Goa DM bans entry to Dudhsagar via train route
1698761607-4576,July,22,Retaining wall will be constructed on Sanquelim-Virdi road
1698761607-4577,July,22,"Yearly flooding: Paroda goes under, traffic hit on Margao-Quepem road"
1698761607-4578,July,22,"Nandini milk, curd set to get dearer in Karnataka by Rs 3/litre from August 1"
1698761607-4579,July,22,Governor seeks report on 'deployment' of IAS officers at Bengaluru opposition meet
1698761607-4580,July,22,Heavy spells of rain in 3 days erase Maharashtra's monsoon deficiency
1698761607-4581,July,22,Brimming Tillari dam’s water may be released
1698761607-4582,July,22,"Centre implements collegium system for headship at AIIMS, PGI Chandigarh"
1698761607-4583,July,22,"Govt moves SC again, now on DERC member's removal"
1698761607-4584,July,22,May take back 5 airports from Anil Ambani firms: Devendra Fadnavis
1698761607-4585,July,22,"Two arrested for attempting theft, one untraceable"
1698761607-4586,July,22,Injured Olive Ridley washes ashore on Colomb beach
1698761607-4587,July,22,Pressing energy issues to be taken up at G20 meet
1698761607-4588,July,22,"Data engineer tries to open plane's emergency door midair, held at Bengaluru airport"
1698761607-4589,July,22,"PMC razes 45 dilapidated wadas,action against 43 buildings pending"
1698761607-4590,July,22,House in flying zone of Dabolim airport razed
1698761607-4591,July,22,Retd judge to investigate PSI job scam
1698761607-4592,July,22,Indians’ lifestyle has kept emissions low: Union minister
1698761607-4593,July,22,"Study of sediments shows climate change impact on Kas Plateau around 8,000 yrs ago"
1698761607-4594,July,22,"Maharashtra: Playing hide-&-seek, boy falls 6 floors, lands on auto, suffers minor injuries"
1698761607-4595,July,22,Services to be hit on Delhi Metro's Blue Line tomorrow
1698761607-4596,July,22,Eatery owner in Mahadevapura pours sambar to protest eviction; FIR lodged
1698761607-4597,July,22,"BBMP to form zonal-level teams to verify 40,000-plus illegal A khatas"
1698761607-4598,July,22,"NCLT oks sale of Lavasa to Darwin group at Rs 1,814cr"
1698761607-4599,July,22,"Horoscope Today, July 22, 2023: Read your daily astrological predictions"
1698761607-4600,July,22,"Another warm day for Delhi, power demand at year's peak"
1698761607-4601,July,22,"15 years on, Delhi's drainage master plan isn't ready yet"
1698761607-4602,July,22,"Conjunctivitis alarm in Alandi, 2.5k infected"
1698761607-4603,July,22,Man on parole surrenders after ATM break-in in N Delhi
1698761607-4604,July,22,"3 more fall for e-task frauds, lose Rs 30 lakh"
1698761607-4605,July,22,Uncertainty over large tracts in Aravalis not tagged as 'forest'
1698761607-4606,July,22,Uncertainty over large tracts in Aravalis not tagged as 'forest'
1698761607-4607,July,22,"Couple having extramarital affair tied to pole, beaten in Gujarat"
1698761607-4608,July,22,"'At doorstep': Yamuna ebbs, Hindon nearing 200m mark"
1698761607-4609,July,22,"'At doorstep': Yamuna ebbs, Hindon nearing 200m mark"
1698761607-4610,July,22,Youth caught cutting village's power supply to meet girlfriend marries her
1698761607-4611,July,22,5 cops booked for assaulting differently-abled man
1698761607-4612,July,22,"Supreme Court to hear Rahul Gandhi's plea for stay on conviction August 4, no interim relief"
1698761607-4613,July,22,"Schoolgirl exhorts fellow students to stay away from minority pupils, expelled"
1698761607-4614,July,22,Andhra Pradesh ex-minister’s killing: Jagan’s sister is CBI’s ‘secret witness’
1698761607-4615,July,22,NIA arrests AMU student for 'ISIS links'
1698761607-4616,July,22,4 handed lifer for 2017 gang rape of minor Dalit girl
1698761607-4617,July,22,Groundwater must be conserved as it meets 80-90% of our need: Yogi
1698761607-4618,July,22,"High-tension power line falls on 6 sleeping outside house, 3 dead"
1698761607-4619,July,22,"Some resident docs paid just ₹14,000 a month: NMC"
1698761607-4620,July,22,"Goods train runs into lion pride; kills young lion, injures another"
1698761607-4621,July,22,"Check dropout rate in schools, boost enrolment: CM to officials"
1698761607-4622,July,22,Karnaprayag-Gairsain NH washes away in Chamoli
1698761607-4623,July,22,UP man chops off sister’s head over affair
1698761607-4624,July,22,Maoist carrying Rs 30L reward held in Aurangabad
1698761607-4625,July,22,2 workers buried alive in tunnel at Andhra project
1698761607-4626,July,22,Reckless driving led to 8 accidents daily on SG Road: EMRI 108 data
1698761607-4627,July,22,Scribe held for 'terror funding' worked at Doon news channel
1698761607-4628,July,22,"Min Lodha given office in civic HQ, oppn says BMC authority encroached on"
1698761607-4629,July,22,Sharad Pawar plans rallies on Praful turf
1698761607-4630,July,22,Court sends Tathya to 3-day police custody
1698761607-4631,July,22,"Over 5,500 dengue larvae found in Doon, 72 infected"
1698761607-4632,July,22,BSP to abstain from voting on Delhi services bill in Parliament
1698761607-4633,July,22,HC dismisses plea of Metropole occupants
1698761607-4634,July,22,Water tax hike for industries may be slashed in Gujarat
1698761607-4635,July,22,Notice to ED on Balaji plea challenging HC order on arrest
1698761607-4636,July,22,"Sports quota: 350 apply for arms licence, turn out to be bogus shooters"
1698761607-4637,July,22,Tolerance for creative work going down: Supreme Court
1698761607-4638,July,22,"Uttarakhand man celebrates daughter’s first period, throws party"
1698761607-4639,July,22,Met predicts good rain in UP from Monday
1698761607-4640,July,22,Heavy rain forecast for A'bad district
1698761607-4641,July,22,"Sharad Pawar plans rallies in Praful Patel, Walse Patil's hometowns"
1698761607-4642,July,22,Man dies in 'police custody' in Begusarai
1698761607-4643,July,22,JD(S) to work with BJP; mulls tieup for 2024
1698761607-4644,July,22,"UPCL, Jal Sansthan officers suspended for 'negligence'"
1698761607-4645,July,22,"Drunk rains lathi blows on students in Muz school, 15 hurt"
1698761607-4646,July,22,"UP: Trying a superhero stunt, 8-year-old boy jumps off school building, injured"
1698761607-4647,July,22,PMC takes precautionary measures against dengue
1698761607-4648,July,22,Chief secy SS Sandhu gets 6-month extension
1698761607-4649,July,22,"No evidence of abuse, central forces didn’t report assault: DGP"
1698761607-4650,July,22,"Tremendous wave of change in MP, Priyanka says on Scindia turf"
1698761607-4651,July,22,"Night fire guts 2,000 Mangala Haat stalls"
1698761607-4652,July,22,77-yr-old killed by tiger in Bandhavgarh
1698761607-4653,July,22,Slugfest over Manipur washes out House session for 2nd day in a row
1698761607-4654,July,22,"Flood-affected areas of Haridwar to be declared disaster-hit, says Pushkar Singh Dhami"
1698761607-4655,July,22,'Shoe whack' diktat for stray cattle boomerangs
1698761607-4656,July,22,"Man with pistol, knife held near CM Mamata Banerjee's Kalighat home"
1698761607-4657,July,22,"Late night showers break humid spell, bring down temp"
1698761607-4658,July,22,‘Merchants of killers’: Didi attacks BJP on Manipur
1698761607-4659,July,22,India can be one of the largest providers of skilled workforce: PM
1698761607-4660,July,22,"‘Politics behind leak’ of viral video, says Assam CM"
1698761607-4661,July,22,"Crops destroyed by officials, farmer brothers take poison; 1 dies"
1698761607-4662,July,22,‘Merchants of killers’: Mamata Banerjee takes on BJP over Manipur
1698761607-4663,July,22,"With Indira barb, BJP tears into Congress over sacking of Rajasthan mantri"
1698761607-4664,July,22,"Puri temple admn, servitors spar over deities' facial date"
1698761607-4665,July,22,Cabinet nod to semiconductor policy
1698761607-4666,July,22,'Delhi chalo': Abhishek announces march to demand MGNREGS dues
1698761607-4667,July,22,"G20 Summit: Repair roads, clean public spaces by July 31, orders Delhi govt"
1698761607-4668,July,22,MCD decides to roll out beautification work next month
1698761607-4669,July,22,"It’s ‘Khela Hobe’ again in Bengal, this time as rural job scheme"
1698761607-4670,July,22,"It’s ‘Khela Hobe’ again in Bengal, this time as rural job scheme"
1698761607-4671,July,22,More wait for Delhi's Pragati Maidan underpass: Last tunnel unlikely to open before September
1698761607-4672,July,22,75% of judges appointed in HC since ’18 from upper castes: Government
1698761607-4673,July,22,BJP: Candidate stripped on July 8. DGP: No evidence
1698761607-4674,July,22,No evidence on cause of sudden death among young post Covid: Government
1698761607-4675,July,22,Pak Hindu refugee camp strives to get back on feet
1698761607-4676,July,22,Union home minister Amit Shah bats for stronger agricultural credit societies
1698761607-4677,July,22,"Telangana rain: Two gates of Himayatsagar lifted, flood alert near Musi"
1698761607-4678,July,22,Flood-displaced may go home in a week: Govt
1698761607-4679,July,22,"Gym owners urged to check earthing, wires"
1698761607-4680,July,22,World Meteorological Organisation appreciates IMD for effective early warning services during cyclone
1698761607-4681,July,22,No threat to shut Twitter during farmers’ stir: Government
1698761607-4682,July,22,BJP prods AAP govt on dengue rise
1698761607-4683,July,22,"Hyderabad rain: Luxury cars drown, owners sink lakhs to get them running"
1698761607-4684,July,22,Happiness Utsav next wk
1698761607-4685,July,22,HC: How many trees have been deconcretised?
1698761607-4686,July,22,"SFJ threatens to target Shah, EAM & India’s Canada envoy"
1698761607-4687,July,22,"We have major fights, but I'll back him till the end: Anil and Harshvarrdhan Kapoor on films, family and face-offs"
1698761607-4688,July,22,"Bigg Boss OTT 2: Manisha Rani feels hurt seeing Pooja Bhatt’s gesture after becoming captain, says ‘I supported her, she could have thanked once’"
1698761607-4689,July,22,Van Mahotsav to resume in Dwarka
1698761607-4690,July,22,Voters will keep KCR in farmhouse arrest: Kishan
1698761607-4691,July,22,"Water level falling, preserve it: Speaker"
1698761607-4692,July,22,"Reliance Q1 profit falls 6% to ₹18,258 crore on higher costs"
1698761607-4693,July,22,RAPIDX plans wholesome growth of 3 stations in Delhi
1698761607-4694,July,22,"'Nanpakal...' best film, Mammootty best actor"
1698761607-4695,July,22,Vijayashanti post sparks coronation row
1698761607-4696,July,22,Sensex dives 888 points as Infy pulls IT down
1698761607-4697,July,22,Seal on draft rules for pvt security firms
1698761607-4698,July,22,"Stop complaining, all must rally behind Kishan to fight against BRS, says Bandi"
1698761607-4699,July,22,Doormats for a Tidy Home: Clean and Inviting
1698761607-4700,July,22,Mayor urges residents to join fight against dengue
1698761607-4701,July,22,Wild jumbo popn dwindling: 100 deaths every yr since '19
1698761607-4702,July,22,GDR scam: Rs 59cr assets of Pan Asia Advisors attached
1698761607-4703,July,22,Gaming investors: 28% GST to destroy industry
1698761607-4704,July,22,Vendor beaten to death
1698761607-4705,July,22,"Didn't know that they tortured her, says Dwarka help's father"
1698761607-4706,July,22,"3 arrested in cash van robbery case, 2 absconding"
1698761607-4707,July,22,It's a jumbo dip in wild elephant count in state
1698761607-4708,July,22,Audi targets 50% sales from electrics by 2030
1698761607-4709,July,22,Audi targets 50% sales from electrics by 2030
1698761607-4710,July,22,No meet of Delhi civil services authority
1698761607-4711,July,22,50-bed hospitals to be registered under new law first
1698761607-4712,July,22,Organiser not liable for anyone else's hate speech: Delhi HC
1698761607-4713,July,22,Deadlines for NCR buses for clean fuel
1698761607-4714,July,22,Homebuyers at Lavasa will have to pay actual bldg cost
1698761607-4715,July,22,"Map subjects carefully, fill in max choices, advises DU"
1698761607-4716,July,22,MahaRERA fines 90 builders for ads without regn number
1698761607-4717,July,22,Must invest in environment as it is central to well-being: Noronha
1698761607-4718,July,22,"IT staffer bullies cops for action against him, held"
1698761607-4719,July,22,"Rajghat work on, visitors may be allowed after a week"
1698761607-4720,July,22,HC questions DU's change in stand over Stephen's entry rule
1698761607-4721,July,22,Choco in chikki to attract 18% GST
1698761607-4722,July,22,"Rajasthan: Over 2,800 people evacuated as Hanumangarh braces for flood"
1698761607-4723,July,22,"AI tech to boost capability, won’t lead to job loss: Minister"
1698761607-4724,July,22,Fountains for Modern Living Spaces: Sound of Serenity
1698761607-4725,July,22,"Lax traffic regulations, overspeeding and chaos reign supreme on Atal Path Square in Bhopal"
1698761607-4726,July,22,"In a first, cold fogging to be used for vector control in Lucknow"
1698761607-4727,July,22,"PM Modi outlines Vision Lanka, vows to step up tourism, power, trade & education ties"
1698761607-4728,July,22,Assailant's target was his cousin in Jodhpur killings
1698761607-4729,July,22,"Caught making love with man, woman stripped, beaten up in Bihar's Begusarai"
1698761607-4730,July,22,"Train trouble, waterlogging, traffic snarls, potholes cause chaos in city"
1698761607-4731,July,22,"Kharge, Rahul to address Banswara rally on August 9"
1698761607-4732,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4733,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4734,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4735,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4736,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4737,July,22,Tamil Nadu state universities to follow common syllabus from this year
1698761607-4738,July,22,Bengaluru: Tumakuru Road flyover to open for heavy vehicles in Jan next
1698761607-4739,July,22,Auto driver killed in Tamil Nadu for honking at men cutting cake on road
1698761607-4740,July,22,"'Move Metro barriers, fill pits to decongest Lucky Jn'"
1698761607-4741,July,22,"Life term for paper leak culprits, House passes changes in Raj exam Bill"
1698761607-4742,July,22,"Life term for paper leak culprits, House passes changes in Raj exam Bill"
1698761607-4743,July,22,Assam CM Himanta Biswa Sarma sees politics behind Manipur video leak timing
1698761607-4744,July,22,Book habitual land-grabbers under Goondas Act: Madras HC
1698761607-4745,July,22,Bus crew drives back 8km to admit passenger to hospital in Karnataka
1698761607-4746,July,22,"Rain activity takes a break in Satara, Kolhapur, Sangli dists"
1698761607-4747,July,22,18 anti-nuclear protesters in Tamil Nadu sentenced to 7 years in jail
1698761607-4748,July,22,Vasai man drowns in nullah; bodies of 2 other men found
1698761607-4749,July,22,"Ahmedabad car accident: Witness in distress, faces social pressure"
1698761607-4750,July,22,"After INDIA, confusion in Punjab Cong over how alignment would unfold in state"
1698761607-4751,July,22,Four of family found dead in Satara home
1698761607-4752,July,22,Bihar now on top in poverty reduction: NITI Aayog report
1698761607-4753,July,22,"In a first for US military, President Joe Biden picks female admiral to lead navy"
1698761607-4754,July,22,Chennai: Here is how to solve OMR’s traffic problem
1698761607-4755,July,22,Carlos Alcaraz overcomes Belgian veteran David Goffin on Hopman Cup debut
1698761607-4756,July,22,'Suicidal tendency' in over 1 lakh farmers in drought-prone Marathwada: Report
1698761607-4757,July,22,MCG set to lease HSIIDC land in Manesar to dump daily waste
1698761607-4758,July,22,Football win brings up government certification question for school
1698761607-4759,July,22,"Over 5,000 players take part in Khelo Gurgaon"
1698761607-4760,July,22,Truck driver and helper held for smuggling liquor
1698761607-4761,July,22,"Snag in power cable triggers 18hr outage, tempers rise in Sector 81"
1698761607-4762,July,22,"Rain plays truant, expect warmer weekend"
1698761607-4763,July,22,"Hand over flat or pay rent, Mahira buyers tell developer"
1698761607-4764,July,22,"Ex-staffer who shot manager dead after being sacked gets life term; doesn’t deserve leniency, says court"
1698761607-4765,July,22,Three C Shelters insolvency: Buyers can file their claims within 4 weeks
1698761607-4766,July,22,"Rs 4.5k crore in dues, Yamuna Authority out with pay plan"
1698761607-4767,July,22,"Gzb priority section awaits launch, 2 more stations almost ready"
1698761607-4768,July,22,"‘Craters killing our biz’: Flyover delay holds up road repairs below, traders stage protest"
1698761607-4769,July,22,"2 scale wall to enter house, flee with Rs 1 lakh and 4 phones"
1698761607-4770,July,22,"2 ACPs, 7 inspectors to ease traffic at bottlenecks in city"
1698761607-4771,July,22,"Noida to plant 10 lakh saplings today, Ghaziabad 8.5 lakh"
1698761607-4772,July,22,"Residents meet DM, request for e-buses to link faraway sectors"
1698761607-4773,July,22,How cops plan to use AI & facial recognition to curb crime in city
1698761607-4774,July,22,3 held from Goa resort for Rs 4 lakh robbery
1698761607-4775,July,22,"Forex reserves cross $600bn, a 15-mth high, on FII inflows"
1698761607-4776,July,22,"Govt to assign IDs to school students, count dropout rate"
1698761607-4777,July,22,"NCLT OKs sale of Lavasa: Rs 1,800 cr payout in 8 years"
1698761607-4778,July,22,"Fear of mobile tower causing cancer has no basis, says HC"
1698761607-4779,July,22,"RIL Q1 profit falls 6% to 18,258cr on higher costs"
1698761607-4780,July,22,Homebuyers at Lavasa will have to pay actual bldg cost
1698761607-4781,July,22,Forex reserve can cover nearly 1 year of exports
1698761607-4782,July,22,Min sought office as it’ll save his & officials’ time: Chahal
1698761607-4783,July,22,MLA: SC might as well run country
1698761607-4784,July,22,BMC makes new bid to build bridge over Mithi
1698761607-4785,July,22,Lifer convicted of murdering wife gets bail after paralytic stroke in jail
1698761607-4786,July,22,Govt says no to a judicial inquiry into heat deaths
1698761607-4787,July,22,"800+ dengue, 2k+ malaria cases in Mumbai since January"
1698761607-4788,July,22,"Pained by Manipur clip, oppn walks out"
1698761607-4789,July,22,Ex-corporator questioned in Dahisar land scam
1698761607-4790,July,22,18-yr-old youth loses Rs 3.6 lakh to Bitcoin fraud
1698761607-4791,July,22,HC: Contract docs can do other work post-duty hrs
1698761607-4792,July,22,Mundhe on latest list of 41 shuffled in babudom
1698761607-4793,July,22,90 builders fined 18L for ads sans MahaRERA nos.
1698761607-4794,July,22,"‘661 unauthorised private schools in state, 347 in city’"
1698761607-4795,July,22,Manipur: IIT-B students protest
1698761607-4796,July,22,Bengal man held for circulating woman’s morphed picture in bid to extort money
1698761607-4797,July,22,1st woman DRM at Bhusawal div
1698761607-4798,July,22,"Man buys stolen laptops worth Rs 1.4cr, arrested"
1698761607-4799,July,22,Alarm averts Vasai ATM theft
1698761607-4800,July,22,Final report in hostel rape & murder case to be filed soon
1698761607-4801,July,22,Bombay HC gets stand-in ASG for 6 mths
1698761607-4802,July,22,"‘Disaster tourism at its worst’: 15,000-plus visitors turn up at Raigad landslide site"
1698761607-4803,July,22,"Landslide toll 22, hopes of finding survivors fade"
1698761607-4804,July,22,Jawan hailing from Satara dies of cardiac arrest in Srinagar
1698761607-4805,July,22,"Survivor loses 2 of kin, three still missing"
1698761607-4806,July,22,Morbe & Hetawane dams swell amid heavy rainfall
1698761607-4807,July,22,"Police van rams into two BEST buses, car in Vashi; two injured"
1698761607-4808,July,22,Plastic waste around Morbe dam threatens to pollute its water
1698761607-4809,July,22,Biker injured due to pothole-riddled road
1698761607-4810,July,22,Civic agencies put on alert post Irshalgadh landslide
1698761607-4811,July,22,‘Flooding in Uran due to destructive development’
1698761607-4812,July,22,Thane court acquits man held for rape of homemaker
1698761607-4813,July,22,Man held with pistols found involved in three other cases
1698761607-4814,July,22,"5 women saved from flesh trade, pimp held"
1698761607-4815,July,22,"Cops book 94 drunk drivers, co-passengers"
1698761607-4816,July,22,2 held for attacking traffic police who clamped their car
1698761607-4817,July,22,‘Karnataka HC nurtured me as judge’
1698761607-4818,July,22,Not satisfied with BBMP’s partial measures: Court
1698761607-4819,July,22,My boy died for no reason: Aditya’s mom
1698761607-4820,July,22,Brand B’luru panel gets 1 more expert
1698761607-4821,July,22,Fake policemen extort 1.7L from college student
1698761607-4822,July,22,"HC stays proceedings, rustication of 7 students"
1698761607-4823,July,22,KEA’s NATA decision leaves B.Arch aspirants in limbo
1698761607-4824,July,22,"JCBs undo rejuvenation work as landowner, activist lock horns"
1698761607-4825,July,22,BBMP renovating 70 lakes at Rs 231 crore
1698761607-4826,July,22,‘No damage signs not enough to say vehicle wasn’t involved’
1698761607-4827,July,22,Ayush to meet Nicholas in final
1698761607-4828,July,22,State cricketers go under the hammer today
1698761607-4829,July,22,Chennai: 6 Manali units fined Rs 9 crore for pollution
1698761607-4830,July,22,"Orions, MCHS in title tilt"
1698761607-4831,July,22,Pay 1 crore to kin of man run over by bus: HC to TNSTC
1698761607-4832,July,22,State to draw up plan to curb erosion along coast in 3 months
1698761607-4833,July,22,CPM to hold conference in Madurai on states’ rights
1698761607-4834,July,22,Ashwa Magadheera for feature event
1698761607-4835,July,22,Protests across TN over Manipur
1698761607-4836,July,22,AIIMS Madurai stuck in slow lane unlike 3 others
1698761607-4837,July,22,"Woman gives birth in toilet, newborn dies in 2 hours"
1698761607-4838,July,22,NGO to hold organ donation drive
1698761607-4839,July,22,Frisbee fellowships for 4 women
1698761607-4840,July,22,Zoho working on building its own OS for laptops
1698761607-4841,July,22,Ayush sonologists challenge denial of licence to practice
1698761607-4842,July,22,Ashok Leyland sees multiple jump in Q1 PAT
1698761607-4843,July,22,EB: Name transfer camp on
1698761607-4844,July,22,Makkalai Thedi website doesn’t display complaints
1698761607-4845,July,22,"Chennai's South Boag Road is two-way, but few know this"
1698761607-4846,July,22,Ashwa Magadheera best bet for Bengaluru feature event
1698761607-4847,July,22,"Swimming against the tide, Dinesh corners glory"
1698761607-4848,July,22,Child workers at jewellery store rescued in Sowcarpet
1698761607-4849,July,22,Pallikaranai marsh desilting begins; protests against GCC
1698761607-4850,July,22,Businessman battles for life after attack
1698761607-4851,July,22,Class X girl found dead in Chennai's Pallavaram
1698761607-4852,July,22,12 gates of Kadem project opened
1698761607-4853,July,22,"Godavari levels rise, Bhadrachalam edgy"
1698761607-4854,July,22,Chargesheet filed in kidney racket case
1698761607-4855,July,22,Join forces to pursue excellence: IAF chief
1698761607-4856,July,22,"Spa raided, one held for prostitution"
1698761607-4857,July,22,Monish picks up fifer as Globe Trotters win big
1698761607-4858,July,22,Labourer files plaint as cabbie misbehaves
1698761607-4859,July,22,State likely to form 2nd PRC ahead of elections
1698761607-4860,July,22,Platform for engg students
1698761607-4861,July,22,"Bandi only reason behind BJP’s rise in Telangana, says Raj Gopal Reddy"
1698761607-4862,July,22,25 revenue blocks hit by moderate drought
1698761607-4863,July,22,Will replicate Telangana’s IT policies: TN min
1698761607-4864,July,22,CBI seeks US help to decode calls & chats made from Viveka house
1698761607-4865,July,22,Dharani-Mallesh stay on course
1698761607-4866,July,22,SC relief for ED in MMTC fraud case
1698761607-4867,July,22,No evidence to suggest abuse took place: DGP
1698761607-4868,July,22,TMC assemby poll cry ‘Khela Hobe’ to be state job scheme
1698761607-4869,July,22,Five passport seva kendras will remain open today
1698761607-4870,July,22,Integrow AIF aims to buy 4k cr assets in 2 yrs
1698761607-4871,July,22,‘No centralised counselling for medical seats’
1698761607-4872,July,22,ROCA aims to expand mkt in east
1698761607-4873,July,22,Ramkrishna Forgings buys 2 cos for 205 cr
1698761607-4874,July,22,Suvendu to move court against call for ‘gherao’
1698761607-4875,July,22,A display of emotions and exuberance at heart of city
1698761607-4876,July,22,City up & running within hours after Trinamool’s mega rally
1698761607-4877,July,22,Training for 200 green firework makers
1698761607-4878,July,22,Guv appoints ex-IAS as Aliah interim VC
1698761607-4879,July,22,Suvendu to move court against ‘gherao’ call
1698761607-4880,July,22,"Markets deserted, domestic helps skip work as service sector takes a rally leave"
1698761607-4881,July,22,No signage to stop commuters from halting on six flyovers
1698761607-4882,July,22,"WhatsApp pothole pics, KMC mobile vans will carry out repairs in 24 hours"
1698761607-4883,July,22,GMIT meet on AI impact
1698761607-4884,July,22,Ashwa Magadheera set to strike
1698761607-4885,July,22,State gives five Maidan clubs a month to vacate land for Joka-Esplanade Metro stns
1698761607-4886,July,22,"2 held for killing gangster, hunt on for 2 others"
1698761607-4887,July,22,MoEFCC urges Maha to stop forest nod to Guguldoh mine
1698761607-4888,July,22,Dengue fight: NKDA to collect household scrap
1698761607-4889,July,22,Kyd St hotel suicide: Mystery man’s role in police focus
1698761607-4890,July,22,Garbage piles up in Gopal Ngr; school area turns dump yard
1698761607-4891,July,22,4 bloggers allege hacking of Instagram accounts
1698761607-4892,July,22,Gangster Sheikhu held for extortion
1698761607-4893,July,22,"Chartered flights to double around World Cup, VGGS"
1698761607-4894,July,22,Malnutrition killed 1 Melghat child every alternate day last yr
1698761607-4895,July,22,Bed crisis at pvt hosps after admission rush
1698761607-4896,July,22,Solar panels defunct in 50% of Ngp dist PHCs
1698761607-4897,July,22,3 arrested for illegal fishing in Totladoh
1698761607-4898,July,22,Govt call to panchayats to eliminate TB by 2025
1698761607-4899,July,22,CSR Covid funds can’t be used for Jalyukt Shivar: High court
1698761607-4900,July,22,Woman raped on pretext of marriage
1698761607-4901,July,22,"Ban on rice export may benefit other countries, fear traders"
1698761607-4902,July,22,Lawyer moves HC for steps to check speeding
1698761607-4903,July,22,Single-use plastic bags manufacturing unit busted by NMC
1698761607-4904,July,22,Cops rebuild elderly widow’s house damaged by uprooted tree
1698761607-4905,July,22,Bogus bank official dupes man of ₹10L
1698761607-4906,July,22,"On holiday in HP, city doc helps treat stranded tourists"
1698761607-4907,July,22,Not enough tomato grown in Vidarbha: Agri dept data
1698761607-4908,July,22,Callous work of genco officials led to ash bund breach: Plaint
1698761607-4909,July,22,23-year-old stabbed in road rage
