web-scraper-order,month,days,news
1698785013-1011,January,29,"No change in FPO price, schedule: Adani Group"
1698785013-1012,January,29,"Union Budget 2023: PLI, R&D tops wishlist of hardware companies"
1698785013-1013,January,29,Govt forms 3 panels to address plaints against social media companies
1698785013-1014,January,29,Merely naming caste not an offence under SC/ST Act: Karnataka high court
1698785013-1015,January,29,Court sets aside order on summons to Shetty sisters
1698785013-1016,January,29,"Kharge flags 'security lapses' in Rahul yatra's J&K leg, seeks Shah's 'personal intervention'"
1698785013-1017,January,29,Beware of attempts to divide India: PM Modi at NCC rally
1698785013-1018,January,29,"India land of opportunities, PM says in BJP’s Rajasthan outreach"
1698785013-1019,January,29,Gandhi meets Krishna: Bazaar art was key in spreading information about the freedom struggle
1698785013-1020,January,29,Centre set to integrate forensic probe with justice system: Amit Shah
1698785013-1021,January,29,"Territorial Army staff to guard drains polluting Yamuna, make people aware in Delhi"
1698785013-1022,January,29,Last-mile access: Pilot e-scooter project to be kicked off in Delhi's Dwarka
1698785013-1023,January,29,"Wardha bar owner hides liquor bottles in 20 feet deep well, booked"
1698785013-1024,January,29,"Batla House convict Shahzad Ahmad dies at AIIMS, no foul play"
1698785013-1025,January,29,"Tigress found dead in Pandharkawada, cubs missing"
1698785013-1026,January,29,"Absconding poachers nabbed, 11 tiger nails seized"
1698785013-1027,January,29,‘Lack of civic sense an age-old malaise’
1698785013-1028,January,29,Refute or resign: Opposition’s ultimatum to GOA CM Pramod Sawant
1698785013-1029,January,29,"If CM has guts, he should openly say Shah has lied: GFP"
1698785013-1030,January,29,This cop’s mission is to find the missing
1698785013-1031,January,29,Karnataka netas prefer to charter special flights
1698785013-1032,January,29,IN BLACK AND WHITE
1698785013-1033,January,29,Need more old age homes: Fadnavis
1698785013-1034,January,29,"Shame on govt for betrayal, says TMC"
1698785013-1035,January,29,‘Goa must be firm and not compromise over Mhadei’
1698785013-1036,January,29,Goa BJP has sold Mhadei to K’taka: RG
1698785013-1037,January,29,Panchayats should work to save open spaces: Lobo
1698785013-1038,January,29,Scheme to give 3 free LPG cylinders yet to see the light of day
1698785013-1039,January,29,‘Govt open to experimenting to improve quality of education’
1698785013-1040,January,29,"Jharkhand minors becoming mobile thieves for Rs 8,000 salary in Nagpur"
1698785013-1041,January,29,Captured leopards to be kept in 'rescue centres' in Karnataka
1698785013-1042,January,29,Pre-primary teacher training to begin soon: CM
1698785013-1043,January,29,"In Amt, BJP faces anti-incumbency, factionalism in Amravati graduates’ constituency polls"
1698785013-1044,January,29,"Though divided, opposition to give tough fight to BJP in Nagpur"
1698785013-1045,January,29,Dental college begins third satellite clinic at Mandur
1698785013-1046,January,29,Amravati Univ VC Malkhede passes away
1698785013-1047,January,29,Vishakha committee begins probe on sexual allegations against RTO
1698785013-1048,January,29,Maharashtra counting on Aadhaar card registrations to flush out ‘fake’ students
1698785013-1049,January,29,GIM planning incubation hubs in other states: Director
1698785013-1050,January,29,"Woman, 35-year-old, hacks to death baby, grandma in Puducherry's Karaikal village"
1698785013-1051,January,29,4 nabbed for Rs 1cr extortion call to bizman as coal min’s OSD
1698785013-1052,January,29,Loliem panchayat to create waste awareness
1698785013-1053,January,29,"Karnataka HC denies bail, says selling fake stamp papers is serious offence"
1698785013-1054,January,29,"Years after Maoists killed her dad, tribal girl returns as doctor to serve in Red zone"
1698785013-1055,January,29,"In three days, three flyers held in Mumbai for 'unruly conduct'"
1698785013-1056,January,29,Tamil Nadu CM M K Stalin to launch 'CM on field study' project from February 1
1698785013-1057,January,29,Survey: Dip in schools having access to water in rural Karnataka
1698785013-1058,January,29,"President Ibrahim Solih wins Maldivian Democratic Party presidential primary, gets ticket"
1698785013-1059,January,29,Mumbai's AQI dips again; could be worst January in five years
1698785013-1060,January,29,"Migration only option for Joshimath, say Sanskrit architecture researchers in Nagpur"
1698785013-1061,January,29,"As Covid-19 wanes, routine testing at Mumbai hospitals stops"
1698785013-1062,January,29,"A day after drunk driver hit men on scooter, another dies in Delhi"
1698785013-1063,January,29,Delhi CM Arvind Kejriwal promises 'world-class' change in PWD roads from April
1698785013-1064,January,29,"Armyman returning from Gurugram robbed, 3 held"
1698785013-1065,January,29,"Delhi's Mughal Gardens recedes into history, gets a new identity as Amrit Udyan"
1698785013-1066,January,29,"From February 6, vaccination to start for measles, rubella till age 5 in Delhi"
1698785013-1067,January,29,"5-day meet to train 4,000 Delhi govt school teachers to help students become good human beings"
1698785013-1068,January,29,"After 3 months, dry spell may end today in Delhi"
1698785013-1069,January,29,Husband stabs man to death suspecting wife’s illicit relation in Delhi
1698785013-1070,January,29,MCD Mayor poll: AAP marches in all 70 assembly seats
1698785013-1071,January,29,"Greater Chennai Corporation posts wrong photo, closes complaint on app"
1698785013-1072,January,29,Man from Madhya Pradesh blackmails woman over private pictures
1698785013-1073,January,29,Gadchiroli C-60’s gallantry praised by Deputy chief minister Devendra Fadnavis at police chiefs’ conference
1698785013-1074,January,29,"1 killed, 17 injured as pvt bus overturns"
1698785013-1075,January,29,"India will need 90,000 forensic scientists in 9 years: Amit Shah"
1698785013-1076,January,29,I-League: Churchill Bros face bottom-placed Sudeva
1698785013-1077,January,29,"Mumbai: Despite warnings, TISS students watch BBC film"
1698785013-1078,January,29,Greater Chennai Corporation begins spraying larvicide using UAVs
1698785013-1079,January,29,"Police raid nightclub in Gurugram, send blood samples of 288 people for tests"
1698785013-1080,January,29,Body of techie killed in wall collapse handed over to kin in Chennai
1698785013-1081,January,29,IIT Madras set to host first-ever G20 education seminar and exhibition
1698785013-1082,January,29,Karnataka government to brand honey a la Mysore Sandal soap & Nandini milk
1698785013-1083,January,29,Stone pelting leads to train mishap near Maharashtra's Naigaon; motorman injured
1698785013-1084,January,29,Southern Railways to build electric replicas of steam locomotives
1698785013-1085,January,29,"Actor's wife arrested for damaging car of neighbour, let off in Chennai"
1698785013-1086,January,29,Shilas from Nepal for Ram Lalla idol to arrive on February 2
1698785013-1087,January,29,6 lakh residents yet to pay property tax in Chennai
1698785013-1088,January,29,"Madhya Pradesh CM Shivraj Singh Chouhan announces 'Ladli Bahna' scheme; women to get Rs 1,000 a month"
1698785013-1089,January,29,Cops lodge FIR over religious slogan raised in AMU on R-Day
1698785013-1090,January,29,"In Madhya Pradesh, Padma Awardee Jodhaiyabai Baiga fights abject poverty"
1698785013-1091,January,29,GIS pandals to be named after ancient Indian sages
1698785013-1092,January,29,60 prisoners released prematurely in Tamil Nadu under 'Azadi Ka Amrit Mahotsav' scheme
1698785013-1093,January,29,UP cabinet okays 'pledge' for private industrial parks
1698785013-1094,January,29,"After videos go viral, Vande Bharat trains to get 'flight-like' litter collection system"
1698785013-1095,January,29,Madhya Pradesh: Ordinance to exempt industries from approvals & exemptions for 3 years
1698785013-1096,January,29,"Cloud cover keeps mercury in check, more rain likely in Madhya Pradesh"
1698785013-1097,January,29,"UP budget must fulfil Sankalp Patra promise, CM Yogi Adityanath tells officials"
1698785013-1098,January,29,Show of strength: BRS and BJP take their big battle to Parade Ground in Telangana
1698785013-1099,January,29,Hyderabad's Startup20 to drive GDP growth of India in next 20 years
1698785013-1100,January,29,13-year-old girl pregnant after rape by teen in Hyderabad
1698785013-1101,January,29,Telangana clocks 6 new Covid-19 cases
1698785013-1102,January,29,UP police register FIR over religious slogan raised in AMU on Republic Day
1698785013-1103,January,29,4 including 3 of Delhi-based loot gang arrested
1698785013-1104,January,29,Hyderabad cops bust inter-state gang fudging bank guarantees
1698785013-1105,January,29,New excise policy to bring in more liquor brands in UP
1698785013-1106,January,29,Mughal Gardens gets a new name: Amrit Udyan
1698785013-1107,January,29,"Bihar: 14 cops injured in attacks by Bhojpur, Saran bootleggers"
1698785013-1108,January,29,Bulandshahr girl Parshavi Chopra whose 3-wicket haul led India into World Cup finals big Shane Warne fan
1698785013-1109,January,29,Bulandshahr girl Parshavi Chopra whose 3-wicket haul led India into World Cup finals big Shane Warne fan
1698785013-1110,January,29,Thundershowers may drench Lucknow tomorrow
1698785013-1111,January,29,"Vanchit Bahujan Aghadi, UBT tie-up sans talks with Maha Vikas Aghadi partners: Sharad Pawar in Maharashtra"
1698785013-1112,January,29,NGT survey reveals dreaded diseases in Uttar Pradesh villages on banks of Hindon river
1698785013-1113,January,29,SP MLA Nahid Hasan from Kairana acquitted in attempt to murder case due to 'lack of evidence'
1698785013-1114,January,29,"149 cane bombs, 13 IEDs seized in Aurangabad"
1698785013-1115,January,29,Special Covid vaccination drive at 108 centres in Lucknow today
1698785013-1116,January,29,2 youths held for insulting national anthem in Meerut
1698785013-1117,January,29,5 killed as truck rams into crowd on NH in Kheri
1698785013-1118,January,29,Bihar deputy CM Tejashwi Prasad Yadav to relaunch renewed floating restaurant on February 3
1698785013-1119,January,29,Digital evaluation move by Inter board draws ire in Telangana
1698785013-1120,January,29,'Innovation strongest pillar to make India prosperous and developed nation by 2047'
1698785013-1121,January,29,"Mounting debris holds up demolition, caution is key in Hyderabad"
1698785013-1122,January,29,"Youngest to scale Everest, Malavath Poorna, tells Lit Fest that sky is the limit in Hyderabad"
1698785013-1123,January,29,"Security breach at DGP office, 21 held in Hyderabad"
1698785013-1124,January,29,"Against democracy to not allow a film to be seen, says NCP chief Sharad Pawar in Kolhapur"
1698785013-1125,January,29,"Goddess pacified? Decade on, Char Dham 'guardian' reinstated"
1698785013-1126,January,29,NMDC ropes in world boxing champ Nikhat Zareen as brand ambassador in Hyderabad
1698785013-1127,January,29,Another road caves in Hyderabad: Truck trapped in ditch
1698785013-1128,January,29,CID chief: Impounding passport helps reining in traffickers of women and girls in Telangana
1698785013-1129,January,29,"Yoga more 'paw'sitive, calming with puppies in Hyderabad"
1698785013-1130,January,29,"Tattoo on woman's burnt body helps cops crack murder in Telangana, nab RTC driver"
1698785013-1131,January,29,Singareni builds its 1st floating solar plant with 5 MW capacity in Hyderabad
1698785013-1132,January,29,"In Telangana, 'cervical cancer-hit women knock doctors' door only in 3rd, 4th stage'"
1698785013-1133,January,29,"BJP names 48 for Tripura seats, keeps ally IPFT"
1698785013-1134,January,29,Education hubs wake up to ChatGPT use by students in Pune
1698785013-1135,January,29,Purnia to get Bihar's second doppler radar in 2 years
1698785013-1136,January,29,The eyes have it: Your tears could foretell your ailments
1698785013-1137,January,29,"Minimal charges, expertise lift cosmetic surgeries at Sassoon to pre-Covid levels"
1698785013-1138,January,29,Union Budget 2023: Why India is an oasis of hope - Mahindra Group Chief Economist explains
1698785013-1139,January,29,"3 teachers 'missing' from duty in Dehradun, inquiry on"
1698785013-1140,January,29,"Uttarakhand: Now, cattle smugglers to be booked under Gangster Act"
1698785013-1141,January,29,Blasting at Pune's Chandni Chowk scares nearby residents
1698785013-1142,January,29,"50,000 new vehicles hit Bengaluru roads in November 2022 alone"
1698785013-1143,January,29,"In Patna, poor air quality behind rise in chronic airway diseases"
1698785013-1144,January,29,"Mentally ill girl raped by 2 brothers in car in Thane-Belapur road, both held"
1698785013-1145,January,29,"India turns exporter of fuel for small planes, enters $3bn global market"
1698785013-1146,January,29,Passengers stranded as Uttarakhand Transport Corporation workers go on strike
1698785013-1147,January,29,We'll protest higher power tariff in Bihar: LJP (Ram Vilas) chief Chirag Paswan
1698785013-1148,January,29,Anurag Singh Thakur: Calls to boycott films send wrong message when India is seeking to enhance its soft power
1698785013-1149,January,29,"Bengaluru: Soon, you could take train to watch sunrise atop hills, visit fort & more"
1698785013-1150,January,29,Dehradun's 'chronic bottleneck' freed of encroachments
1698785013-1151,January,29,Mahim Church celebrates 75 years of Wednesday Novena
1698785013-1152,January,29,12 blackbucks dead as herd falls 35 feet onto bypass in Maharashtra
1698785013-1153,January,29,J&K reclaims high-value land illegally occupied by PDP neta
1698785013-1154,January,29,Survey finds 643 school dropouts in Chamrajanagar district
1698785013-1155,January,29,Educated youth leading e-cigarette use: Study
1698785013-1156,January,29,"Educated youth leading use of e-cigarettes, finds study"
1698785013-1157,January,29,Five-day Eurasian cine fest kicks off in Mumbai
1698785013-1158,January,29,Dindoshi court sets aside order on summons to Shetty sisters
1698785013-1159,January,29,"After the reset: Noida airport resettlers pass days in farm void, jobs hope"
1698785013-1160,January,29,"Appropriate age for motherhood is 22 to 30 years, says Assam CM Himanta Biswa Sarma"
1698785013-1161,January,29,Cadet from Mangaluru receives gold medal at NCC PM rally
1698785013-1162,January,29,"School to upkeep in Gautam Buddha Nagar's Jewar Bangar, transition pangs for township"
1698785013-1163,January,29,4 nabbed for Rs 1 crore extortion call to businessman as coal minister Pralhad Joshi's officer on special duty
1698785013-1164,January,29,Waste management: MCC plans to acquire 10 acres in Pachanady
1698785013-1165,January,29,West Bengal: Students flag English proficiency concerns after Presidency dropouts
1698785013-1166,January,29,"7 years gone, flats in Gurugram's Sector 111 not ready yet: Buyers protest against developer"
1698785013-1167,January,29,"Man nabbed for attacking, biting off part of guard's ear in Pune"
1698785013-1168,January,29,Gangster Sandeep Gadoli fake encounter: Ex-model seeks plea bargain facility
1698785013-1169,January,29,EPFO launches Nidhi Aapke Nikat 2.0 scheme
1698785013-1170,January,29,"Bigg Boss 16: Shalin Bhanot sings, dances after Tina Datta's eviction; Archana Gautam slams him for destroying Tina and Soundarya Sharma's image"
1698785013-1171,January,29,"In dry Maharashtra's Wardha, bar owner hides liquor bottles in well, booked"
1698785013-1172,January,29,Kolkata Metro Rail Corporation no to E-W shaft shift from Wellington
1698785013-1173,January,29,North Karnataka jodi in last leg of Bharat Jodo yatra
1698785013-1174,January,29,Aliah University to screen BBC Modi documentary
1698785013-1175,January,29,'Drug addict' held for killing man on street in Mumbai
1698785013-1176,January,29,"Horoscope for the week January 29 to February 4, 2023"
1698785013-1177,January,29,Giraffe is latest addition to Kamalapur zoological park
1698785013-1178,January,29,Coloured cauliflowers make debut in Kolkata markets this winter
1698785013-1179,January,29,"3 dupe Navy cop of Rs 12.5 lakh in loan scam in Mumbai, 1 arrested"
1698785013-1180,January,29,"Woman, on the run after guilty verdict, sentenced to 10 years imprisonment in Pocso case in Bengaluru"
1698785013-1181,January,29,"Massive hospital fire kills doctor couple, 3 others in Dhanbad"
1698785013-1182,January,29,Need more old age homes: Maharashtra Deputy CM Devendra Fadnavis
1698785013-1183,January,29,Kolkata: Hacked e-car showroom map link takes customers for a ride
1698785013-1184,January,29,29 January 2023 Horoscope Predictions
1698785013-1185,January,29,"Congress only does 'aarti' of Gandhi family, says Amit Shah at roadshow in Dharwad and Belagavi districts"
1698785013-1186,January,29,Focus remains on winning all the games from here on: MI Emirates' Zadran
1698785013-1187,January,29,"In Maharashtra, 62-year-old conned into downloading software, Rs 6.7 lakh siphoned off in scam"
1698785013-1188,January,29,4 policemen injured in Jamtara clash
1698785013-1189,January,29,"Mired in drunk namesake's crime, Surat man gets court to clear him"
1698785013-1190,January,29,"In Pune, school PT instructor held for molesting 4 minor girls"
1698785013-1191,January,29,'Spit and span': Paan chewers stain beautification drive for G20 summit in Lucknow
1698785013-1192,January,29,Cancer hospital violating land allotment norms: DDA to Delhi HC
1698785013-1193,January,29,West Bengal: Tracing 'Sandesh' history and Ray legacy with calendar launch
1698785013-1194,January,29,Mercury plunges to 11.3°C in Maharashtra's Shivajinagar
1698785013-1195,January,29,Exposure to severe cold claims a life in Gandhinagar
1698785013-1196,January,29,One Maoist cadre killed in Chatra encounter
1698785013-1197,January,29,"Millennium bus depot land back, Delhi Development Authority plans to restore it"
1698785013-1198,January,29,Ahmedabad civic body powerless to register clinics
1698785013-1199,January,29,Howrah man kills wife over 'skin colour'
1698785013-1200,January,29,Delhi University committee to investigate screening row
1698785013-1201,January,29,"Uncle, cousins chop off Gandhinagar man's ear over minor quarrel"
1698785013-1202,January,29,"No fire-fighting tools in most Steel City, Adityapur hospitals"
1698785013-1203,January,29,"Real-time CCTV footage lesson for Kolkata auto, cab drivers"
1698785013-1204,January,29,"Rash driving a menace that’s taking lives, says court, sends Mumbai man to jail"
1698785013-1205,January,29,"House near Lucknow's Alaya apartment develops cracks, caretaker asked to vacate"
1698785013-1206,January,29,"BJP targets AAP govt in Delhi over pollution, jobs"
1698785013-1207,January,29,Omicron's XBB.1.5 is mild but effective at entering human cells: Experts
1698785013-1208,January,29,"App cab runs over puppies in Kolkata's KK Tagore Street, driver held"
1698785013-1209,January,29,"18-year-old boy stabbed after dispute in southwest Delhi, two juveniles nabbed"
1698785013-1210,January,29,Father of 3 gets minimum jail for raping minor
1698785013-1211,January,29,Ramcharitmanas row: Ayodhya seer announces Rs 500 bounty on Swami Prasad Maurya
1698785013-1212,January,29,4 arrested for gang rape in Chhattisgarh's Kondagaon
1698785013-1213,January,29,Kolkata: Cabby convicted for drink-drive death in 2015
1698785013-1214,January,29,Shopowner held for Old Delhi blast
1698785013-1215,January,29,IMF spots breach of Rs 2tn in Pakistan budgetary estimates
1698785013-1216,January,29,Vault having Rs 6 lakh missing from Kanpur zoo cash room
1698785013-1217,January,29,Chhattisgarh to experience above-normal temperature till February
1698785013-1218,January,29,"Orissa high court fines activist Rs 50,000 for filing 'frivolous' petition against teacher"
1698785013-1219,January,29,"By end of June, all govt vehicles older than 15 years will be scrapped by Maharashtra govt"
1698785013-1220,January,29,"Woman, 2 kids found dead near railway tracks in Delhi"
1698785013-1221,January,29,Toxic foam on Indrayani river sparks concern among residents in Pune
1698785013-1222,January,29,Couple ends life in Odisha's Bargarh after daughter's death
1698785013-1223,January,29,Intranasal Covid vaccine rollout to start from private sector: Senior official
1698785013-1224,January,29,Odisha: Noted writer Hussain Rabi Gandhi dies at 75
1698785013-1225,January,29,Senior lawyer ‘decourted’ as he turns up in jeans for hearing in Gauhati HC
1698785013-1226,January,29,"One arrested for robberies in Delhi, Haryana and Uttar Pradesh"
1698785013-1227,January,29,Mumbai hospital relief to UP cop suffering from baffling new auto-immune condition
1698785013-1228,January,29,Job aspirant from Nepal murdered in Delhi's Tilak Nagar
1698785013-1229,January,29,"Australian Open final: A lot at stake for Novak Djokovic, Stefanos Tsitsipas"
1698785013-1230,January,29,"Indian space industry body ties up with US consulate, IIT to set up Indo-Pacific working group"
1698785013-1231,January,29,"Doxycycline effective in checking progression of Covid-19, finds study"
1698785013-1232,January,29,Dera gears up for Ram Rahim’s online discourse
1698785013-1233,January,29,"Ten fires recorded in Maharashtra State Road Transport Corporation buses in 2022, highest since 2015"
1698785013-1234,January,29,"Rs3,500 crore sought for ring road land acquisition in Pune"
1698785013-1235,January,29,This budget must focus on affordable homes: Gurugram-based realtors
1698785013-1236,January,29,How many lost votes? Why delimitation data is a worry
1698785013-1237,January,29,"One Covid-19 case in Gurugram, positivity rate now at 0.07%"
1698785013-1238,January,29,"In 6 months, 50 electric buses are likely to hit the Gurugram streets"
1698785013-1239,January,29,‘Not here’: Waste plant project in Gurugram runs into protest
1698785013-1240,January,29,"Take your cap, umbrella too: Rain likely today in Gurugram, IMD warns"
1698785013-1241,January,29,"Denied phone, man sets himself on fire in Faridabad"
1698785013-1242,January,29,"Denied phone, man sets himself on fire in Faridabad"
1698785013-1243,January,29,"Man reaches school, tries to abduct girl in Ghaziabad"
1698785013-1244,January,29,"Stalls, carts, illegal parking… In Ghaziabad, roadsides are taken by encroachers"
1698785013-1245,January,29,"Evicted in the morning, Ghaziabad unauthorised vendors return by afternoon"
1698785013-1246,January,29,"In Ghaziabad, Boy (4) dies after babysitter kicks him in abdomen"
1698785013-1247,January,29,"In Ghaziabad, Two held for trying to drag woman into car"
1698785013-1248,January,29,"‘Update KYC’: He cheated retired cops, held in Punjab"
1698785013-1249,January,29,2 traffic cops shunted for thrashing man in Ghaziabad
1698785013-1250,January,29,Man sent to 5 years in jail for abducting teen in Gautam Buddha Nagar
1698785013-1251,January,29,‘Crew quick in lodging cases after AI ruckus’
1698785013-1252,January,29,"No change in FPO price, schedule: Adani Group"
1698785013-1253,January,29,IISc centre to sensitise docs on climate
1698785013-1254,January,29,Docu screened on 10 laptops and ‘even on mobile phones’
1698785013-1255,January,29,Ganja found with delivery man
1698785013-1256,January,29,"BWSSB to shut old STP, establish plant of NGT standards"
1698785013-1257,January,29,Two posing as cops rape teen out on stroll with friend in Thane
1698785013-1258,January,29,"‘Priest’ jailed, fined 35k for raping minor"
1698785013-1259,January,29,Meat banned near IAF’s Yelahanka stn till Feb 20
1698785013-1260,January,29,Sivasakthi powers BFC
1698785013-1261,January,29,3 gang members arrested for robbing bizman of 80 lakh
1698785013-1262,January,29,Medical conference to be held in Tamil
1698785013-1263,January,29,Yashaswini-Jain duo bags mixed doubles title in Surat
1698785013-1264,January,29,CPI leader Nallakannu in hospital
1698785013-1265,January,29,Motorists want pothole free Villivakkam subway in Chennai
1698785013-1266,January,29,TANCET to be held on March 25
1698785013-1267,January,29,Bid to make disabled more independent
1698785013-1268,January,29,Family allege foul play behind death of actor
1698785013-1269,January,29,Salento best for Hyd derby
1698785013-1270,January,29,Want to verify Aadhaar linking status? Check Tangedco site
1698785013-1271,January,29,Lawyer moves Madras high court to regulate ‘A’ certified movies
1698785013-1272,January,29,Erode East bypoll in Tamil Nadu: BJP to finalise stand on January 31
1698785013-1273,January,29,‘CM got proper invite for guv’s R-Day tea party’
1698785013-1274,January,29,OPS’ election committee announced
1698785013-1275,January,29,Transgenders train as hosp bed attendants
1698785013-1276,January,29,"India should be the leading voice of developing countries, says S Jaishankar"
1698785013-1277,January,29,"No power for over a week, residents rue"
1698785013-1278,January,29,"TN team visits city, inspects meter readers"
1698785013-1279,January,29,DGP reshuffles 41 DSP-rank officers
1698785013-1280,January,29,Charred body of man recovered
1698785013-1281,January,29,SHE Team nabs 41 eve-teasers
1698785013-1282,January,29,"Stampede-like scene at Chiru event, six hurt"
1698785013-1283,January,29,12.8L people tested under Kanti Velugu
1698785013-1284,January,29,Serial chain snatchings: 1 held from UP
1698785013-1285,January,29,Bengal BJP ‘obeys’ Del even at cost of insulting state: Abhishek
1698785013-1286,January,29,4 killed as car falls into gorge in Mongpong
1698785013-1287,January,29,Centre releases Rs 250 crore school funds after Bengal letter
1698785013-1288,January,29,West Bengal: Ponzi case accused named in SSC scam ‘missing’
1698785013-1289,January,29,Salt Lake expo for satellite town homes
1698785013-1290,January,29,Kolkata Municipal Corporation struggles to pull down unsafe buildings
1698785013-1291,January,29,"Spanish shows, children’s corner at this yr’s book fair"
1698785013-1292,January,29,‘Med has properties to prevent cytokine storm’
1698785013-1293,January,29,"West Bengal: Biomethane gas plant, bio-mining work of Mollar Bheri to infuse life into wetlands"
1698785013-1294,January,29,"Show of skill, togetherness at annual sports event"
1698785013-1295,January,29,Indo-German ensemble portrays Kol soundscape
1698785013-1296,January,29,Kids’ day out on school sports day
1698785013-1297,January,29,Alumni edu fair for US-bound students
1698785013-1298,January,29,"Post Covid, 2.5k students gather at IIT’s Kshitij"
1698785013-1299,January,29,West Bengal: Bidhannagar Municipal Corporation plans Rs 1.3 crore repair work for GD Block market
1698785013-1300,January,29,Dowry death: One arrested
1698785013-1301,January,29,Kol Police SOP for mission expenses
1698785013-1302,January,29,Youth surrenders after killing contractor
1698785013-1303,January,29,Meropi completes an encore
1698785013-1304,January,29,Petratos double sinks Odisha FC
1698785013-1305,January,29,Respiratory emergencies see big spike in 108 ambulance calls in Bhopal
1698785013-1306,January,29,"Posing as jewellery cleaners, fraudsters dupe elderly woman in Bhopal"
1698785013-1307,January,29,Peddler nabbed with 400g opium in Bhopal
1698785013-1308,January,29,Marriage garden thieves make away with camera equipment
1698785013-1309,January,29,"In 12-hour reign of terror, goons wreak havoc in Old City"
1698785013-1310,January,29,Grocery trader hangs self in Bhopal's Kolar
1698785013-1311,January,29,BMC commissioner KVS Choudary seeks detailed traffic plan
1698785013-1312,January,29,Youth dies 2 weeks after accident in Bhopal
1698785013-1313,January,29,e-tender scam: Madhya Pradesh EOW seeks intel to oppose acquittals
1698785013-1314,January,29,Quick disposal must to keep people’s faith in court: CJ
1698785013-1315,January,29,Morena dy jailor in Lokayukta’s net
1698785013-1316,January,29,Martyrs’ Day: Madhya Pradesh govt offices to observe 2-minute silence today
1698785013-1317,January,29,Service to public & development is priority of BJP govt: Madhya Pradesh CM Shivraj Singh Chouhan
1698785013-1318,January,29,Cycling expedition of Sudarshan Chakra Corps flagged off
1698785013-1319,January,29,‘One person can’t hold two offices of profit’
1698785013-1320,January,29,ED working as BJP agent against opposition: Govind Singh
1698785013-1321,January,29,Pattoor case: Police freeze Om Prakash’s bank accounts
1698785013-1322,January,29,Police yet to arrest five men wanted in cheating case
1698785013-1323,January,29,Census records increase in waterbirds in T’puram
1698785013-1324,January,29,Rise in number of accidents involving bicycles in district
1698785013-1325,January,29,Raising height of EHT power lines to cost 33.17cr
1698785013-1326,January,29,Power tariff to rise by 9 paise per unit in Kerala
1698785013-1327,January,29,"Khan never asked anybody to call him a Hindu, Raj Bhavan clarifies"
1698785013-1328,January,29,Food safety raids will be intensified from Feb 1: Min
1698785013-1329,January,29,Move to mobilize fund kicks up row in Kerala
1698785013-1330,January,29,‘Kem Chhe-Konnichiwa’ celebrates spirit of Japan
1698785013-1331,January,29,‘Our collaboration goes beyond business’
1698785013-1332,January,29,Auda forms TP consultancy with ₹10cr seed capital
1698785013-1333,January,29,Surprise PUC checks at traffic junctions soon
1698785013-1334,January,29,Rain in the middle of winter: Temperature to drop again
1698785013-1335,January,29,"Ahmedabad: At riverfront, access sorry for elderly, disabled people"
1698785013-1336,January,29,Gujarat: Ex-IRS officer files FIR against moneylender
1698785013-1337,January,29,Items worth 15L stolen from 3 cars
1698785013-1338,January,29,Four transgender persons rob wedding party in Gujarat
1698785013-1339,January,29,GIC order to reveal judge’s pay quashed
1698785013-1340,January,29,Soon pediatric nephrology and transplant course at GUTS
1698785013-1341,January,29,80 college teachers await NOCs for skill upgradation
1698785013-1342,January,29,Teachers discuss NEP challenges
1698785013-1343,January,29,"‘State, governor’s office not supportive of Gujarati in HC’"
1698785013-1344,January,29,321 organs retrieved in donations at Civil
1698785013-1345,January,29,School body against guarantee diktat
1698785013-1346,January,29,New design to enable QR Code use in disaster management: Japanese inventor
1698785013-1347,January,29,562 receive degrees at DAIICT convocation
1698785013-1348,January,29,Thyroid eye disease cases witness a spike in Visakhapatnam
1698785013-1349,January,29,Chaitar Vasava appointed AAP’s legislature party leader
1698785013-1350,January,29,Flex-makers doubt cloth banner viability in Andhra Pradesh
1698785013-1351,January,29,Visakha Institute of Medical Sciences to soon house Rs 30 crore advanced city diagnostic centre
1698785013-1352,January,29,‘Jal Jeevan Mission a boon for rural women’
1698785013-1353,January,29,11 convicted in 4 cr bank fraud
1698785013-1354,January,29,Ranchi health dept to issue order on fire safety to all hosps tomorrow
1698785013-1355,January,29,Job aspirants to field multiple candidates in Ramgarh bypoll
1698785013-1356,January,29,"English tutorial fined Rs 15,000 for sub-standard classes in Mumbai"
1698785013-1357,January,29,Banna orders probe into Dhanbad hosp fire incident
1698785013-1358,January,29,No patient injured in Dhanbad hosp fire
1698785013-1359,January,29,Dhanbad hosp didn’t have NOC: Fire safety officer
1698785013-1360,January,29,"IMA honours deceased doc couple, postpones executive meet"
1698785013-1361,January,29,‘Participate in max activities on campus’
1698785013-1362,January,29,Class XI aspirants make a beeline for admission forms
1698785013-1363,January,29,Three held for theft at Latehar school
1698785013-1364,January,29,Liquor brought from Bengal seized in Bokaro
1698785013-1365,January,29,IIM-Ranchi starts ‘mental wellness’ programme
1698785013-1366,January,29,Substitute Pedri earns Barcelona 1-0 win at Girona
1698785013-1367,January,29,"HEC workers, executives to hold joint protest on Feb 2"
1698785013-1368,January,29,"Ended up giving 25 runs more than par, says captain Pandya"
1698785013-1369,January,29,Disposal rate in civil cases doubled in 2022
1698785013-1370,January,29,Pathaan protest: Court grants bail to six
1698785013-1371,January,29,10 new cold storages set to come up in Indore by March
1698785013-1372,January,29,'Why not Christian nationalist?' EAM takes dig at foreign media
