,Date,news
404,29-07-2023,"US intel says China tech aiding Russia war drive, Beijing denies"
405,28-07-2023,Class X board exam from Feb 20; BSE mulls pre-Cov pattern
406,28-07-2023,"War of words between BJP and Congress over new IITs, IIMs"
407,28-07-2023,Biden orders US to share Russia war crimes evidence with ICC
408,28-07-2023,Ratan Tata to get ‘Udyog Ratna’ award
409,27-07-2023,Gift Nifty sets record-high single-day turnover of $12.39bn
410,27-07-2023,‘Rs 3cr for Ladakh war memorial upgrade’
411,27-07-2023,"Fake meds concern for city, retailers blame discount war"
412,26-07-2023,Left-BRS war of words escalates ahead of T polls
413,26-07-2023,"Tata Motors lines up Rs 38,000 crore capex spend in FY24"
414,26-07-2023,Tata Motors to spend ₹38k cr consolidated capex in FY24
415,26-07-2023,"Tata Steel, Tinplate Co plan to recycle tin cans"
416,26-07-2023,‘Tathya’s Jaguar sported altered numberplate to evade detection’
417,25-07-2023,"Kishan puts social media team on war mode, sulking netas find zest"
418,25-07-2023,Tata Steel Quarter 1 profit dives
419,25-07-2023,Gaganyaan recovery team trains on modules developed by Tata Elxsi
420,25-07-2023,"Maha, Guj, Delhi top in BSE SME listing"
421,24-07-2023,"Gujarat Jaguar crash: Teen ‘confessed’ to second mishap, but unnamed in FIR"
422,24-07-2023,Villages in Sircilla launch war against single-use plastic
423,24-07-2023,Villages in Sircilla launch war against single-use plastic
424,23-07-2023,"Tickles, loud music, rain led to Jaguar crash that killed 9 in Ahmedabad"
425,23-07-2023,"Reconstruction 2.0: Cops borrow Thar, Jaguar"
426,22-07-2023,Sensex dives 888 points as Infy pulls IT down
427,22-07-2023,Tata Steel to revamp utility infra with ₹300 crore in JSR
428,21-07-2023,"Sensex soars 10,000 pts in 4 months from year’s low"
429,21-07-2023,"US stocks: Tesla, Netflix pull Nasdaq and S&P lower, Dow ends higher"
430,20-07-2023,"As water recedes, Atishi orders disinfection on a war footing"
431,20-07-2023,Sensex closes above 67k for 1st time on FPI buying
432,20-07-2023,Ahmedabad car crash: 9 killed as speeding Jaguar crashes into crowd at accident site on ISKCON flyover
433,20-07-2023,Sensex closes above 67k for 1st time on FPI buying
434,19-07-2023,Mumbai: 10 staffers of Tata Memorial Hospital arrested for diagnostic scan racket
435,19-07-2023,Tata Projects to build metro stns
436,18-07-2023,"Food prices: War against inflation not over, says RBI"
437,18-07-2023,"Food prices: War against inflation not over, says RBI"
438,18-07-2023,"‘Ravaged once again’: At hosiery hub, floods bring back pandemic misery"
439,18-07-2023,"Food prices: War against inflation not over, says RBI"
440,17-07-2023,"Telangana spirals out of pandemic cloud with Rs 1,000 crore revenue surplus"
441,15-07-2023,Riverbed land given to war widow; HC summons Jaipur DC
442,15-07-2023,57k to 66k in 3 months: Sensex rallies on FPI flows of ₹1.3L crore
443,15-07-2023,HCL Tech skips salary hikes citing cost inflation
444,15-07-2023,57k to 66k in 3 mths: Sensex rallies on FPI flows of Rs 1.3L cr
445,15-07-2023,WPI inflation negative for 3rd straight month in June
446,15-07-2023,A 20-year-old gang war and four deaths in Mylapore
447,14-07-2023,Mumbai: Appellate tribunal stays MERC tariff schedule for Tata Power
448,14-07-2023,Sensex tops 66k 1st time on foreign fund buying
449,13-07-2023,Tata AIG appointed lead insurer for Maharashtra
450,13-07-2023,"At 4.8%, retail inflation hits 3-month high"
451,12-07-2023,"TISS director to be picked by govt, not Tata Trusts-led board"
452,12-07-2023,"TISS head to be picked by govt now, not Tata Trusts-led board"
453,12-07-2023,"'Kalank, psychiatrist': It's all out war between Uddhav Sena and BJP"
454,11-07-2023,TATA AIA Life Insurance launches fund focused on small caps
455,11-07-2023,Tech wizard Shweta Shalini to steer BJP's social media war in Telangana
456,11-07-2023,US stocks: Wall Street ticks higher ahead of inflation data
457,10-07-2023,Saryu seeks coordination between JNAC & Tata Steel
458,09-07-2023,Dismissed Tata Steel official kills himself
459,08-07-2023,US rate hike prospects pull sensex down
460,08-07-2023,Schools told to adjust 15% pandemic fee by August
461,08-07-2023,US rate hike prospects pull sensex down
462,08-07-2023,UN slams civilian toll as Russia's war in Ukraine reaches day 500
463,07-07-2023,Sensex scales new peak despite weak global mkts
464,07-07-2023,Sensex scales new peak despite weak global mkts
465,07-07-2023,"Cyient DLM to list on NSE, BSE on July 10"
466,06-07-2023,Federal Reserve officials were wary about slow inflation progress at June meeting
467,06-07-2023,"After TCS, Tata Steel sacks 35 for breach of ethical code"
468,05-07-2023,Health dept to set up ward-wise war rooms to tackle monsoon maladies
469,05-07-2023,Small packs in demand despite dip in inflation
470,05-07-2023,Bigg Boss OTT 2: Manisha Rani and Jiya Shankar end up in a war of words over bed; new captain sends the former to jail as punishment
471,05-07-2023,Sensex hits fresh high four days in row
472,05-07-2023,Small packs in demand despite dip in inflation
473,04-07-2023,"Twin wins: In a first, sensex tops 65k, BSE mcap  Rs 300L cr"
474,04-07-2023,"Twin wins: In a first, sensex tops 65,000, BSE mcap over Rs  300L cr"
475,04-07-2023,When Sensex created sensation
476,04-07-2023,SGX Nifty begins trading as Gift Nifty
477,03-07-2023,Biden govt's rules tighten limits on drone use outside war zone
478,03-07-2023,SGX Nifty to start trading as GIFT Nifty from today
479,01-07-2023,Lansdowne in Uttarakhand to be renamed after 1962 war hero Jaswant Singh Rawat?
480,01-07-2023,Lansdowne set to be called Jaswantgarh after '62 war hero?
481,01-07-2023,"Sensex up 803 pts, nears 65,000 as FPIs rush in"
482,01-07-2023,"Barring lockdown year, best air in first 6 mths since 2016"
483,31-08-2023,"Trump blasts New York fraud case, claims he prevented nuclear war in transcript of April testimony"
484,31-08-2023,India's fashion retail sector faces challenges as food inflation soars
485,31-08-2023,GIFT NIFTY hits record single day turnover of $12.98 billion
486,30-08-2023,Sudan's military leader visits Egypt on his first trip abroad since his country plunged into war
487,27-08-2023,War of words over Gadar 2’s music!
488,27-08-2023,North Korea approves return of its citizens from abroad after COVID lockdown
489,27-08-2023,"Russia, China oppose inclusion of Ukr war issue in document"
490,26-08-2023,"Q1 GDP numbers should be good, taming inflation key: Finance minister Sitharaman"
491,26-08-2023,New Zealand offers residency to Ukranians fleeing war
492,24-08-2023,Vladimir Putin uses Brics summit to justify Russia's war in Ukraine
493,24-08-2023,"Pandemic, inflation push 68 million more in Asia into extreme poverty - ADB"
494,24-08-2023,HC stays NSE notice on scrapping of CSE deal
495,23-08-2023,Russia’s Vladimir Putin attends Brics summit in South Africa remotely while facing war crimes warrant
496,23-08-2023,"US President Joe Biden to visit India on Sept 7-10 for G20 meet, to focus on Ukraine war"
497,23-08-2023,"US President Joe Biden to visit India on Sept 7-10 for G20 meet, to focus on Ukraine war"
498,23-08-2023,Cost of treatment doubles in 5 years as medical inflation bites
499,23-08-2023,Inflation may remain elevated on global uncertainties: Finmin
500,23-08-2023,Blues win battle but lose the war
501,23-08-2023,Cost of treatment doubles in 5 years as medical inflation bites
502,22-08-2023,"US stocks: Nasdaq rallies with Nvidia, tech shares"
503,21-08-2023,Global aid official appeals for funds to help Sudanese trapped in war between generals
504,21-08-2023,Global aid official appeals for funds to help Sudanese trapped in war between generals
505,21-08-2023,NITK Surathkal academic calendar back to normal after pandemic
506,20-08-2023,Tata Memorial Hospital’s new Parel building to have 500+ beds
507,20-08-2023,Ratan Tata honoured with Udyog Ratna award by CM
508,20-08-2023,Ratan Tata honoured with Udyog Ratna award by CM Eknath Shinde
509,20-08-2023,China performs war games in 'stern warning' to Taiwan
510,20-08-2023,"17-yr-old history sheeter killed in gang war in Kalyan, four including 2 minors held"
511,18-08-2023,Q2 inflation above 6%: RBI report
512,18-08-2023,"Dramatic fall in Assam's inflation rate, says CMO"
513,18-08-2023,Q2 inflation above 6%: RBI report
514,16-08-2023,"At 9.7%, Rajasthan records highest retail inflation in July"
515,15-08-2023,Retail inflation hits 15-month high on vegetable prices; food inflation in double digits
516,15-08-2023,"US stocks: S&P 500, Nasdaq end up as Nvidia surge leads megacap higher"
517,15-08-2023,Inflation raises rate hike risks in India: Study
518,15-08-2023,Inflation raises rate hike risks in India: Study
519,13-08-2023,"Ajit: No cold war, project review unit complementary to CM's war room"
520,12-08-2023,"Monsoon session over, INDIA focuses on war plan ahead of Mumbai meet"
521,12-08-2023,"Monsoon session over, INDIA focuses on war plan ahead of Mumbai meet"
522,12-08-2023,Chandni Chowk project triggers credit war in BJP
523,11-08-2023,RBI holds rates for 3rd time but Das flags inflation risks
524,11-08-2023,RBI holds rates for 3rd time but Das flags inflation risks
525,11-08-2023,"Wall Street swings after inflation data, ends little changed"
526,11-08-2023,RBI holds rates for 3rd time but Das flags inflation risks
527,10-08-2023,"North Korea's Kim dismisses top general, calls for war preparations"
528,10-08-2023,Sensex closes higher ahead of RBI’s rate decision
529,09-08-2023,Tata Play ties up Isro’s arm NSIL to use Gsat-24 services
530,09-08-2023,DVR share swap to cost Rs 100 crore: Tata Motors
531,09-08-2023,"State, Tata Power sign MoU for Rs 13,000 crore clean energy projects"
532,09-08-2023,Proposed Hathnikund dam can stop Haryana water war with Delhi
533,09-08-2023,"Tussle intensifies, Shivraj & Nath in bitter war of words"
534,08-08-2023,"US stocks: Wall Street closes up, regains ground as US inflation report nears"
535,08-08-2023,Cops start probe into Khichdi distribution during lockdown
536,07-08-2023,"Kolkata: Errors in marriage certificates, 15 couples who wed during lockdown have to tie knot again"
537,07-08-2023,Tata Motors partners South Indian Bank for EV financing
538,06-08-2023,"3 yrs after their lockdown weddings, 15 couples in Kolkata will have to remarry"
539,06-08-2023,GSAT-24 satellite to go live tomorrow for Tata Play
540,05-08-2023,"Sensex hits 1-month low, rupee nears 83/$ mark"
541,05-08-2023,"Sensex halts 3-day losing run, up 480 points"
542,05-08-2023,Gujarat leads in SME IPOs with 100th co listed on NSE Emerge
543,05-08-2023,Gujarat leads in SME IPOs with 100th co listed on NSE Emerge
544,05-08-2023,Gujarat leads in SME IPOs with 100th co listed on NSE Emerge
545,05-08-2023,Gujarat leads in SME IPOs with 100th co listed on NSE Emerge
546,05-08-2023,"Sensex halts 3-day losing run, up 481 pts"
547,05-08-2023,"Cong, BRS in war of words over funds for education"
548,04-08-2023,"Sensex hits 1-month low, rupee nears 83/$ mark"
549,04-08-2023,Ukraine boosts ammo production as war depletes global supply
550,04-08-2023,'Bogus' 911 call leads to Senate building lockdown
551,03-08-2023,Sensex falls 677 points as Fitch cuts US rating for only 2nd time in history
552,03-08-2023,All’s not lost in war against piracy: I&B proposes penalties
553,03-08-2023,Sensex falls 677 points as Fitch cuts US rating only 2nd time in history
554,02-08-2023,"US stocks: S&P 500, Nasdaq end lower on first day of August"
555,01-08-2023,Tata Power unveils RFID card for e-charging vehicles
556,01-08-2023,Sri Lanka records single-digit inflation for first time in 2 years
557,01-08-2023,Opposition mulls legal war on bills passed since July 26
558,01-08-2023,Tata Power unveils card for e-charging
559,30-09-2023,US inflation expectations fall in September
560,30-09-2023,Inflation in Europe dips to 2-year low
561,30-09-2023,Dussehra war for Shivaji Park begins anew between Senas
562,29-09-2023,"Sensex falls 610 pts on selling spree, weak cues"
563,28-09-2023,UK’s Old War Office opens as hotel
564,28-09-2023,Congress party opens election war room
565,28-09-2023,GIFT Nifty breaks single-day trading turnover record
566,26-09-2023,"War of words after Suvendu slams Cong, CPM, INDIA"
567,25-09-2023,Manipur beefs up task force for second round of war on drugs
568,25-09-2023,"Ukraine war speeds up indigenisation of T-90 tanks, to be complete next year"
569,25-09-2023,Delhi saw 68% surge in child trafficking after pandemic
570,25-09-2023,"Invest in UP, it’s the fastest growing economy, CM urges automobile cos"
571,25-09-2023,War in Ukraine speeds up indigenisation of T-90 tanks
572,25-09-2023,‘Central war room’ for media campaign
573,24-09-2023,Pope blames weapons industry for Russia-Ukraine war and 'martyrdom' of Ukrainian people
574,24-09-2023,"Bengal's Aug rural inflation halves to 5.07%, max dip for a state in past year"
575,24-09-2023,Tata Motors opens vehicle scrapping facility
576,22-09-2023,Sudan army chief warns UN that war could spill over in region
577,22-09-2023,Sensex drops 571 points as US Federal Reserve remains hawkish
578,22-09-2023,"Low fixed deposit rates, pandemic rally spark interest in mutual funds"
579,22-09-2023,Zelensky tries to woo US lawmakers for war aid
580,22-09-2023,Zelensky tries to woo US lawmakers for war aid
581,22-09-2023,Noida: An automobile park after race? YEIDA is ready with 500 acres
582,22-09-2023,"Low FD rates, pandemic rally spark interest in MFs"
583,22-09-2023,Sensex drops 571 pts as US Fed remains hawkish
584,21-09-2023,"Sensex tanks 796 points over rising oil prices, FPI selloff"
585,21-09-2023,Anti-cancer plants study by Tata Memorial to start in Pen
586,20-09-2023,Surge in crude prices stokes fears of increase in inflation
587,20-09-2023,UP govt shows interest in buying back Daewoo Motors land in Greater Noida
588,19-09-2023,Automobile trade up but car sales on downswing in state
589,18-09-2023,"Pakistan: Jaamaat-e-Islami Karachi chief calls for citywide shutdown on Tuesday to protest inflated power bills, inflation"
590,18-09-2023,Spy-vs-spy war heats up between US & China
591,18-09-2023,Spy-vs-spy war heats up between US & China
592,18-09-2023,"Mumbai: Inside Kurla slums, kitchens set up during lockdown still feed the needy"
593,18-09-2023,World War I-era plane flips onto roof trying to land near Massachusetts museum; pilot unhurt
594,18-09-2023,EQUIPPP inks pact with BSE for SSE
595,18-09-2023,Automobile workshops see a spike in workload
596,17-09-2023,Tata to invest Rs 200 crore to set up semiconductor unit in Karnataka
597,17-09-2023,Diamond firm named in list of ‘int’l war sponsors’
598,17-09-2023,Parking: Space war set to get worse in festive season
599,15-09-2023,"West or the rest, who’s suffered inflation more in past 10 years?"
600,15-09-2023,"Sensex, Nifty hit new peaks on foreign fund buying"
601,15-09-2023,WPI inflation -ve for 5th month in row
602,15-09-2023,Tata Motors looks at 50% sales from EVs by 2030
603,14-09-2023,Argentina monthly inflation highest in three decades
604,14-09-2023,Argentina monthly inflation highest in three decades
605,14-09-2023,Kim Jong-un supports 'comrade' Vladimir Putin's 'sacred' war against 'evil' West
606,14-09-2023,"Nifty hits 20k, top Gujarat co up 1,800x in 22 years"
607,13-09-2023,"Retail inflation eases, still above RBI's comfort level"
608,12-09-2023,Nifty scales 20 thousand for 1st time despite foreign fund selling
609,12-09-2023,Nifty scales 20k for 1st time despite foreign fund selling
610,12-09-2023,Nifty scales 20k for 1st time despite foreign fund selling
611,12-09-2023,US govt agency to fund Tata Power with $425mn for TN solar cell & module manufacturing plant
612,12-09-2023,"After 3 deaths, Tamil Nadu declares war on dengue"
613,09-09-2023,"US chip giant Nvidia partners with Tata Group: What the deal means for TCS, Tata Motors and Tata Communications"
614,08-09-2023,"US stocks: S&P, Nasdaq fall as Apple drags, jobless claims data fuels rate jitters"
615,07-09-2023,Owner gets his Jaguar SUV back
616,06-09-2023,Eritrean troops 'committed war crimes' in Ethiopia: Amnesty
617,06-09-2023,Putin’s urgency to make gains in war puts spotlight on Kim
618,05-09-2023,BSE mcap hits new high of ₹318 lakh crore as sensex recovers
619,05-09-2023,Oil executives on trial in Sweden over Sudan war crimes role
620,05-09-2023,Oil executives on trial in Sweden over Sudan war crimes role
621,05-09-2023,BSE mcap hits new high of ₹318L cr as sensex recovers
622,04-09-2023,DCM Fadnavis lays foundation stone for war museum in Leh
623,02-09-2023,"August inflation to be high, will start easing in September: RBI governor Shaktikanta Das"
624,02-09-2023,"Inflation will start easing in Sep, says RBI Governor"
625,01-09-2023,Breathe! Delhi logs 2nd cleanest January-August air after lockdown year
626,01-09-2023,Bondada Engg gets listed on BSE
